date,value,cash,stocks_value,year
2018-04-09,150232.61813784516,60038.93104288107,90193.68709496409,2018
2018-04-10,154056.95384286516,60038.93104288107,94018.02279998409,2018
2018-04-11,153913.10060131302,60038.93104288107,93874.16955843195,2018
2018-04-12,155602.56480542116,60038.93104288107,95563.63376254008,2018
2018-04-13,155519.52561046192,60038.93104288107,95480.59456758085,2018
2018-04-16,154628.58124941395,60038.93104288107,94589.6502065329,2018
2018-04-17,157704.5862859949,60038.93104288107,97665.65524311384,2018
2018-04-18,158829.5104986031,60038.93104288107,98790.57945572204,2018
2018-04-19,157920.35642825952,60038.93104288107,97881.42538537845,2018
2018-04-20,156294.87139559272,60038.93104288107,96255.94035271165,2018
2018-04-23,154172.29678607412,60038.93104288107,94133.36574319303,2018
2018-04-24,151767.86779523946,60038.93104288107,91728.9367523584,2018
2018-04-25,151322.11225620512,60038.93104288107,91283.18121332405,2018
2018-04-26,154545.40805721685,60038.93104288107,94506.47701433576,2018
2018-04-27,154751.60530132725,60038.93104288107,94712.67425844616,2018
2018-04-30,154001.71097917308,60038.93104288107,93962.77993629202,2018
2018-05-01,155128.04629783827,60038.93104288107,95089.1152549572,2018
2018-05-02,154638.97815569828,77299.0992028011,77339.8789528972,2018
2018-05-03,154085.25145948678,77299.0992028011,76786.15225668569,2018
2018-05-04,155830.322044231,77299.0992028011,78531.22284142992,2018
2018-05-07,157692.91723976113,44072.20991786136,113620.70732189977,2018
2018-05-08,158276.55339910265,44072.20991786136,114204.34348124127,2018
2018-05-09,161320.96728216443,44072.20991786136,117248.75736430308,2018
2018-05-10,162834.03469371912,44072.20991786136,118761.82477585775,2018
2018-05-11,161672.43213231763,44072.20991786136,117600.22221445628,2018
2018-05-14,161752.10172830918,44072.20991786136,117679.89181044782,2018
2018-05-15,160449.10544591653,44072.20991786136,116376.89552805516,2018
2018-05-16,162203.80940309423,44072.20991786136,118131.59948523287,2018
2018-05-17,161441.3332887643,44072.20991786136,117369.12337090295,2018
2018-05-18,159851.32780333108,44072.20991786136,115779.1178854697,2018
2018-05-21,161950.78373016114,44072.20991786136,117878.57381229979,2018
2018-05-22,162722.90299524958,44072.20991786136,118650.69307738822,2018
2018-05-23,162654.26384401566,44072.20991786136,118582.05392615432,2018
2018-05-24,163843.438989504,44072.20991786136,119771.22907164267,2018
2018-05-25,163918.5517926889,44072.20991786136,119846.34187482753,2018
2018-05-29,164196.83791546355,44072.20991786136,120124.62799760219,2018
2018-05-30,165405.67743610422,44072.20991786136,121333.46751824286,2018
2018-05-31,162852.63114942558,44072.20991786136,118780.4212315642,2018
2018-06-01,164737.57417923573,44072.20991786136,120665.36426137436,2018
2018-06-04,165219.82167802274,44072.20991786136,121147.61176016137,2018
2018-06-05,165066.24445945537,44072.20991786136,120994.03454159402,2018
2018-06-06,166744.86670893093,44072.20991786136,122672.65679106957,2018
2018-06-07,166045.21658953629,8152.2625231137645,157892.9540664225,2018
2018-06-08,167513.38624725112,8152.2625231137645,159361.12372413737,2018
2018-06-11,168410.05462040147,8152.2625231137645,160257.7920972877,2018
2018-06-12,168000.99763967027,8152.2625231137645,159848.7351165565,2018
2018-06-13,166583.73386941163,8152.2625231137645,158431.47134629788,2018
2018-06-14,166731.81715676322,8152.2625231137645,158579.55463364947,2018
2018-06-15,165670.91046472418,8152.2625231137645,157518.64794161043,2018
2018-06-18,166562.0495954983,8152.2625231137645,158409.78707238456,2018
2018-06-19,163952.404545957,8152.2625231137645,155800.1420228432,2018
2018-06-20,165909.30583101057,8152.2625231137645,157757.04330789682,2018
2018-06-21,164518.01835662755,8152.2625231137645,156365.75583351377,2018
2018-06-22,162946.00849188195,8152.2625231137645,154793.74596876817,2018
2018-06-25,158143.30735377816,8152.2625231137645,149991.0448306644,2018
2018-06-26,162235.1283654477,8152.2625231137645,154082.86584233394,2018
2018-06-27,161253.42297249852,8152.2625231137645,153101.16044938474,2018
2018-06-28,162852.654937464,8152.2625231137645,154700.3924143502,2018
2018-06-29,161040.2989275498,8152.2625231137645,152888.03640443602,2018
2018-07-02,160769.53839239758,8152.2625231137645,152617.27586928383,2018
2018-07-03,155747.0768841765,66470.90785904709,89276.1690251294,2018
2018-07-05,156065.5220153736,66470.90785904709,89594.61415632651,2018
2018-07-06,157505.0522719655,66470.90785904709,91034.14441291842,2018
2018-07-09,158410.29904122974,29993.93956665925,128416.35947457049,2018
2018-07-10,160018.3330234208,29993.93956665925,130024.39345676155,2018
2018-07-11,158261.90574504828,29993.93956665925,128267.96617838902,2018
2018-07-12,158746.6156404922,29993.93956665925,128752.67607383296,2018
2018-07-13,157880.45496101733,29993.93956665925,127886.51539435808,2018
2018-07-16,157268.6000730652,29993.93956665925,127274.66050640594,2018
2018-07-17,157558.59593081087,29993.93956665925,127564.65636415163,2018
2018-07-18,157522.61504640852,29993.93956665925,127528.67547974926,2018
2018-07-19,155978.0449216011,29993.93956665925,125984.10535494184,2018
2018-07-20,153438.85739219264,29993.93956665925,123444.9178255334,2018
2018-07-23,151963.4866090005,29993.93956665925,121969.54704234126,2018
2018-07-24,150808.43880343522,29993.93956665925,120814.49923677597,2018
2018-07-25,152471.88831779035,29993.93956665925,122477.9487511311,2018
2018-07-26,152871.5023311517,29993.93956665925,122877.56276449247,2018
2018-07-27,151263.1328003471,51768.66034320749,99494.47245713961,2018
2018-07-30,149619.72684384615,51768.66034320749,97851.06650063867,2018
2018-07-31,151098.88073850784,51768.66034320749,99330.22039530033,2018
2018-08-01,150528.02581664288,51768.66034320749,98759.36547343539,2018
2018-08-02,155278.6503188974,51768.66034320749,103509.9899756899,2018
2018-08-03,154986.4394560762,51768.66034320749,103217.77911286868,2018
2018-08-06,154547.13022056292,51768.66034320749,102778.46987735544,2018
2018-08-07,158035.6290668903,29922.998291781292,128112.630775109,2018
2018-08-08,157491.4879009053,29922.998291781292,127568.48960912402,2018
2018-08-09,154945.29565219925,29922.998291781292,125022.29736041794,2018
2018-08-10,154019.51065971333,29922.998291781292,124096.51236793202,2018
2018-08-13,154583.42672827383,29922.998291781292,124660.42843649254,2018
2018-08-14,153893.04567647935,29922.998291781292,123970.04738469806,2018
2018-08-15,150329.77141496938,29922.998291781292,120406.77312318808,2018
2018-08-16,148476.29639708562,29922.998291781292,118553.29810530432,2018
2018-08-17,146498.1038948363,50545.497000472795,95952.6068943635,2018
2018-08-20,147853.18101327078,50545.497000472795,97307.68401279798,2018
2018-08-21,150072.82525764062,50545.497000472795,99527.32825716783,2018
2018-08-22,151482.4551594274,50545.497000472795,100936.9581589546,2018
2018-08-23,152555.46838605168,50545.497000472795,102009.97138557889,2018
2018-08-24,156927.33670951013,50545.497000472795,106381.83970903735,2018
2018-08-27,160077.0710989915,50545.497000472795,109531.5740985187,2018
2018-08-28,160049.88674086652,50545.497000472795,109504.38974039374,2018
2018-08-29,159917.05738143687,50545.497000472795,109371.56038096407,2018
2018-08-30,160416.89575963595,50545.497000472795,109871.39875916317,2018
2018-08-31,160161.16630056483,50545.497000472795,109615.66930009203,2018
2018-09-04,162727.71689352932,50545.497000472795,112182.21989305652,2018
2018-09-05,159975.06336736307,50545.497000472795,109429.56636689026,2018
2018-09-06,156471.47181640536,72114.98818016994,84356.48363623543,2018
2018-09-07,155968.19522820183,22501.274090516567,133466.92113768528,2018
2018-09-10,158886.82638815587,22501.274090516567,136385.5522976393,2018
2018-09-11,158992.3586109474,22501.274090516567,136491.08452043086,2018
2018-09-12,159919.2519045829,22501.274090516567,137417.97781406634,2018
2018-09-13,159417.03492305914,22501.274090516567,136915.76083254258,2018
2018-09-14,162387.60205458442,22501.274090516567,139886.32796406787,2018
2018-09-17,160058.24819341997,22501.274090516567,137556.97410290342,2018
2018-09-18,161604.94774766464,22501.274090516567,139103.6736571481,2018
2018-09-19,161235.65112695235,22501.274090516567,138734.3770364358,2018
2018-09-20,161603.90049371385,22501.274090516567,139102.6264031973,2018
2018-09-21,159559.4532537933,22501.274090516567,137058.17916327674,2018
2018-09-24,162631.0490474338,22501.274090516567,140129.77495691724,2018
2018-09-25,162453.0763555347,22501.274090516567,139951.80226501814,2018
2018-09-26,162744.63120147886,22501.274090516567,140243.3571109623,2018
2018-09-27,164088.64735571275,22501.274090516567,141587.3732651962,2018
2018-09-28,162690.56706845737,22501.274090516567,140189.29297794082,2018
2018-10-01,164206.69615819133,22501.274090516567,141705.42206767478,2018
2018-10-02,161109.47140727358,22501.274090516567,138608.19731675702,2018
2018-10-03,160696.4921183325,22501.274090516567,138195.21802781595,2018
2018-10-04,157131.21798217553,49584.62890786966,107546.58907430588,2018
2018-10-05,154669.69025406893,49584.62890786966,105085.06134619928,2018
2018-10-08,153647.80366374127,22166.51502946015,131481.2886342811,2018
2018-10-09,155211.89105591012,22166.51502946015,133045.37602644996,2018
2018-10-10,150349.50416108753,22166.51502946015,128182.98913162737,2018
2018-10-11,149626.86751665588,22166.51502946015,127460.35248719573,2018
2018-10-12,150945.4981198739,22166.51502946015,128778.98309041373,2018
2018-10-15,150506.37940940427,22166.51502946015,128339.86437994412,2018
2018-10-16,155512.82112730123,22166.51502946015,133346.30609784106,2018
2018-10-17,153889.30609096674,22166.51502946015,131722.79106150658,2018
2018-10-18,151361.07264068266,22166.51502946015,129194.55761122251,2018
2018-10-19,147692.36322597676,45680.10064292418,102012.26258305258,2018
2018-10-22,147145.08417946234,45680.10064292418,101464.98353653817,2018
2018-10-23,150502.72039756516,45680.10064292418,104822.619754641,2018
2018-10-24,145525.48637553392,67311.77990665674,78213.70646887716,2018
2018-10-25,148398.16060104824,67311.77990665674,81086.3806943915,2018
2018-10-26,148182.3661538831,89144.8174725668,59037.5486813163,2018
2018-10-29,148048.4194644504,89144.8174725668,58903.60199188357,2018
2018-10-30,148219.56076955303,89144.8174725668,59074.74329698623,2018
2018-10-31,149929.7363364666,89144.8174725668,60784.918863899795,2018
2018-11-01,150653.49811219552,89144.8174725668,61508.68063962873,2018
2018-11-02,150642.92669144383,89144.8174725668,61498.10921887704,2018
2018-11-05,149837.8587295832,89144.8174725668,60693.04125701642,2018
2018-11-06,150012.8814800834,89144.8174725668,60868.0640075166,2018
2018-11-07,150933.30016230448,60318.951455697825,90614.34870660666,2018
2018-11-08,149589.06887632606,60318.951455697825,89270.11742062823,2018
2018-11-09,147554.3534093995,60318.951455697825,87235.4019537017,2018
2018-11-12,142876.53895739492,60318.951455697825,82557.5875016971,2018
2018-11-13,145568.34421491035,60318.951455697825,85249.39275921253,2018
2018-11-14,145417.76612123862,60318.951455697825,85098.81466554079,2018
2018-11-15,146582.37175919427,60318.951455697825,86263.42030349644,2018
2018-11-16,142649.8204934118,74257.6003792647,68392.22011414709,2018
2018-11-19,140141.4727848855,74257.6003792647,65883.87240562079,2018
2018-11-20,139246.78874648517,89327.15956821524,49919.629178269926,2018
2018-11-21,139163.65949230065,89327.15956821524,49836.49992408541,2018
2018-11-23,138159.57419150643,89327.15956821524,48832.41462329119,2018
2018-11-26,139840.89821504315,89327.15956821524,50513.73864682791,2018
2018-11-27,139757.97311609035,89327.15956821524,50430.8135478751,2018
2018-11-28,140931.22683242115,89327.15956821524,51604.06726420591,2018
2018-11-29,140457.87870635302,89327.15956821524,51130.71913813777,2018
2018-11-30,141461.1278916321,89327.15956821524,52133.96832341685,2018
2018-12-03,142586.36188756188,89327.15956821524,53259.202319346645,2018
2018-12-04,140876.66595307877,89327.15956821524,51549.50638486353,2018
2018-12-06,141604.6785147618,89327.15956821524,52277.51894654654,2018
2018-12-07,139984.95022599588,94475.05068519646,45509.89954079942,2018
2018-12-10,140638.89591418242,94475.05068519646,46163.845228985956,2018
2018-12-11,140225.95804773702,94475.05068519646,45750.907362540565,2018
2018-12-12,140908.7623884075,94475.05068519646,46433.71170321102,2018
2018-12-13,141427.85484866152,94475.05068519646,46952.80416346507,2018
2018-12-14,140643.16261859558,94475.05068519646,46168.11193339913,2018
2018-12-17,139729.4088172665,94475.05068519646,45254.35813207003,2018
2018-12-18,140835.91917759602,94475.05068519646,46360.86849239956,2018
2018-12-19,139592.1618056955,94475.05068519646,45117.111120499045,2018
2018-12-20,138782.3050581353,94475.05068519646,44307.254372938856,2018
2018-12-21,136556.91368494974,102393.68017505117,34163.23350989859,2018
2018-12-24,135559.10369806498,110422.53658205687,25136.56711600811,2018
2018-12-26,137398.40863597833,110422.53658205687,26975.872053921456,2018
2018-12-27,137209.9731783747,110422.53658205687,26787.436596317828,2018
2018-12-28,137438.57459639333,110422.53658205687,27016.038014336475,2018
2018-12-31,137458.3154855679,110422.53658205687,27035.778903511025,2018
2019-01-02,138395.47593580355,110422.53658205687,27972.939353746675,2019
2019-01-03,137297.74920592055,118103.7673293545,19193.981876566053,2019
2019-01-04,137929.86041264565,118103.7673293545,19826.09308329116,2019
2019-01-07,138564.21329318505,103914.49754095072,34649.71575223432,2019
2019-01-08,138756.33349153632,103914.49754095072,34841.83595058561,2019
2019-01-09,139252.32935963577,103914.49754095072,35337.83181868505,2019
2019-01-10,139346.03488329175,103914.49754095072,35431.537342341035,2019
2019-01-11,139628.12786840837,103914.49754095072,35713.63032745764,2019
2019-01-14,139391.87424767984,103914.49754095072,35477.37670672911,2019
2019-01-15,139598.7902333499,103914.49754095072,35684.29269239917,2019
2019-01-16,139263.286852444,103914.49754095072,35348.78931149328,2019
2019-01-17,139720.04776941077,103914.49754095072,35805.55022846004,2019
2019-01-18,140662.5128640288,103914.49754095072,36748.015323078085,2019
2019-01-22,139253.7986012307,103914.49754095072,35339.301060279984,2019
2019-01-23,139232.711064049,103914.49754095072,35318.21352309829,2019
2019-01-24,140498.27224406603,103914.49754095072,36583.77470311531,2019
2019-01-25,141853.48226631372,103914.49754095072,37938.98472536299,2019
2019-01-28,139868.91661878058,103914.49754095072,35954.419077829865,2019
2019-01-29,138864.65313079412,110274.19497200941,28590.458158784713,2019
2019-01-30,141139.48147693466,110274.19497200941,30865.28650492525,2019
2019-01-31,142452.58999629843,110274.19497200941,32178.395024289028,2019
2019-02-01,142722.10730879323,110274.19497200941,32447.912336783804,2019
2019-02-04,142966.87396751755,110274.19497200941,32692.67899550814,2019
2019-02-05,142903.37674306793,110274.19497200941,32629.18177105852,2019
2019-02-06,143293.9275206387,110274.19497200941,33019.7325486293,2019
2019-02-07,142251.82382255077,96004.95084650454,46246.872976046216,2019
2019-02-08,141984.7314523518,96004.95084650454,45979.78060584728,2019
2019-02-11,142254.12179302744,96004.95084650454,46249.17094652291,2019
2019-02-12,142843.66113280362,96004.95084650454,46838.71028629909,2019
2019-02-13,143512.91681654175,96004.95084650454,47507.9659700372,2019
2019-02-14,143424.10756789712,96004.95084650454,47419.156721392596,2019
2019-02-15,143938.03650160614,96004.95084650454,47933.085655101604,2019
2019-02-19,143966.63297294363,96004.95084650454,47961.6821264391,2019
2019-02-20,144024.9641618597,96004.95084650454,48020.01331535518,2019
2019-02-21,143273.4403749021,96004.95084650454,47268.489528397564,2019
2019-02-22,144145.19869585626,96004.95084650454,48140.24784935172,2019
2019-02-25,145018.64783257435,96004.95084650454,49013.696986069815,2019
2019-02-26,144981.77110053,96004.95084650454,48976.82025402547,2019
2019-02-27,144910.790763286,96004.95084650454,48905.83991678145,2019
2019-02-28,144542.43786644028,96004.95084650454,48537.48701993574,2019
2019-03-01,144037.47543206037,96004.95084650454,48032.52458555582,2019
2019-03-04,143631.32525885297,96004.95084650454,47626.37441234842,2019
2019-03-05,142682.73753745164,96004.95084650454,46677.7866909471,2019
2019-03-06,140715.9446930964,104715.91170642005,36000.03298667632,2019
2019-03-07,140328.29849609168,77152.13489923187,63176.16359685982,2019
2019-03-08,140728.31377462787,77152.13489923187,63576.17887539601,2019
2019-03-11,142802.1437055017,77152.13489923187,65650.00880626983,2019
2019-03-12,143051.28130507428,77152.13489923187,65899.14640584242,2019
2019-03-13,143907.98160848595,77152.13489923187,66755.84670925408,2019
2019-03-14,143397.34785935274,77152.13489923187,66245.21296012087,2019
2019-03-15,143967.87703863968,77152.13489923187,66815.7421394078,2019
2019-03-18,144303.0006994136,77152.13489923187,67150.86580018174,2019
2019-03-19,146415.98941548556,77152.13489923187,69263.85451625369,2019
2019-03-20,146032.345004735,77152.13489923187,68880.21010550312,2019
2019-03-21,150447.51274709447,77152.13489923187,73295.3778478626,2019
2019-03-22,147530.12108925037,77152.13489923187,70377.98619001852,2019
2019-03-25,146417.62652105422,77152.13489923187,69265.49162182235,2019
2019-03-26,146811.39967441617,77152.13489923187,69659.26477518432,2019
2019-03-27,145561.16581360187,77152.13489923187,68409.03091436999,2019
2019-03-28,145859.6311931323,77152.13489923187,68707.49629390043,2019
2019-03-29,147044.32386454035,77152.13489923187,69892.18896530848,2019
2019-04-01,148341.90558094205,77152.13489923187,71189.77068171017,2019
2019-04-02,148644.00268046837,77152.13489923187,71491.86778123649,2019
2019-04-03,150631.42297462642,77152.13489923187,73479.28807539455,2019
2019-04-04,149929.01057364474,77152.13489923187,72776.87567441288,2019
2019-04-05,150400.1304078566,77152.13489923187,73247.99550862472,2019
2019-04-08,149089.11959108346,48385.989254124666,100703.1303369588,2019
2019-04-09,147037.52469447177,48385.989254124666,98651.5354403471,2019
2019-04-10,147292.6709800262,48385.989254124666,98906.68172590152,2019
2019-04-11,147253.09030567488,48385.989254124666,98867.10105155023,2019
2019-04-12,146832.40370906983,48385.989254124666,98446.41445494516,2019
2019-04-15,146428.24870983147,48385.989254124666,98042.25945570681,2019
2019-04-16,147339.81192328018,48385.989254124666,98953.8226691555,2019
2019-04-17,146397.2045989274,48385.989254124666,98011.21534480272,2019
2019-04-18,146592.29026609077,48385.989254124666,98206.3010119661,2019
2019-04-22,146592.6702322016,48385.989254124666,98206.68097807694,2019
2019-04-23,146443.82133165095,48385.989254124666,98057.83207752627,2019
2019-04-24,147123.58941320406,48385.989254124666,98737.60015907939,2019
2019-04-25,146870.89543382736,48385.989254124666,98484.90617970271,2019
2019-04-26,147058.12259729725,48385.989254124666,98672.1333431726,2019
2019-04-29,146920.0856921622,48385.989254124666,98534.09643803752,2019
2019-04-30,146433.32621129995,48385.989254124666,98047.33695717528,2019
2019-05-01,145837.87171470668,48385.989254124666,97451.88246058201,2019
2019-05-02,147211.93898768263,48385.989254124666,98825.94973355795,2019
2019-05-03,147458.22847185243,48385.989254124666,99072.23921772778,2019
2019-05-06,145936.9109790742,48385.989254124666,97550.92172494953,2019
2019-05-07,142857.81335932203,40999.04696975254,101858.76638956947,2019
2019-05-08,142801.21964964847,40999.04696975254,101802.17267989594,2019
2019-05-09,141987.85905969416,40999.04696975254,100988.81208994164,2019
2019-05-10,142683.74926507275,40999.04696975254,101684.70229532022,2019
2019-05-13,138114.72794913145,40999.04696975254,97115.6809793789,2019
2019-05-14,140132.3759693735,40999.04696975254,99133.32899962096,2019
2019-05-15,140836.84217339678,40999.04696975254,99837.79520364423,2019
2019-05-16,140350.54365992208,40999.04696975254,99351.49669016954,2019
2019-05-17,137518.74319758863,40999.04696975254,96519.69622783609,2019
2019-05-20,134278.46197682113,57932.35606887975,76346.10590794137,2019
2019-05-21,135619.1464618039,57932.35606887975,77686.79039292416,2019
2019-05-22,133334.74694681237,74504.72857265982,58830.01837415256,2019
2019-05-23,131776.50298447898,91841.49176474803,39935.01121973095,2019
2019-05-24,131721.33366327145,91841.49176474803,39879.84189852341,2019
2019-05-28,133732.13369055314,91841.49176474803,41890.64192580509,2019
2019-05-29,132659.51711233682,91841.49176474803,40818.02534758878,2019
2019-05-30,132639.07175541483,91841.49176474803,40797.57999066681,2019
2019-05-31,131907.65176329264,91841.49176474803,40066.15999854461,2019
2019-06-03,130866.60077643488,91841.49176474803,39025.10901168684,2019
2019-06-04,132659.3963846219,91841.49176474803,40817.904619873865,2019
2019-06-05,132435.69049565605,91841.49176474803,40594.198730908014,2019
2019-06-06,134262.39309568482,91841.49176474803,42420.90133093679,2019
2019-06-07,135042.3757664901,108028.49783760631,27013.877928883794,2019
2019-06-10,135587.9496641374,108028.49783760631,27559.451826531116,2019
2019-06-11,135682.20398000526,108028.49783760631,27653.70614239894,2019
2019-06-12,135385.1491932598,108028.49783760631,27356.651355653492,2019
2019-06-13,135485.3762436001,108028.49783760631,27456.878405993783,2019
2019-06-14,134954.30960702465,108028.49783760631,26925.811769418342,2019
2019-06-17,135169.7203242355,108028.49783760631,27141.22248662918,2019
2019-06-18,135915.259165605,108028.49783760631,27886.76132799869,2019
2019-06-19,136075.9455875469,108028.49783760631,28047.447749940617,2019
2019-06-20,135840.34401003155,108028.49783760631,27811.84617242523,2019
2019-06-21,135535.788802868,108028.49783760631,27507.290965261673,2019
2019-06-24,135542.8036658646,108028.49783760631,27514.30582825829,2019
2019-06-25,134922.23662404704,108028.49783760631,26893.738786440746,2019
2019-06-26,135513.27083319452,108028.49783760631,27484.7729955882,2019
2019-06-27,135978.77771235406,108028.49783760631,27950.27987474775,2019
2019-06-28,135880.40402454213,108028.49783760631,27851.906186935812,2019
2019-07-01,136344.76701018534,108028.49783760631,28316.269172579036,2019
2019-07-02,136184.89942740524,108028.49783760631,28156.40158979894,2019
2019-07-03,136463.8217664215,108028.49783760631,28435.32392881518,2019
2019-07-05,136620.6959015397,108028.49783760631,28592.198063933385,2019
2019-07-08,136765.1221002255,105986.04433517762,30779.077765047878,2019
2019-07-09,136985.21069023685,105986.04433517762,30999.16635505924,2019
2019-07-10,137645.4007714424,105986.04433517762,31659.35643626476,2019
2019-07-11,138192.1669943463,105986.04433517762,32206.12265916867,2019
2019-07-12,138652.2720294792,105986.04433517762,32666.227694301582,2019
2019-07-15,138845.25324730205,105986.04433517762,32859.20891212443,2019
2019-07-16,138522.22441701035,105986.04433517762,32536.180081832725,2019
2019-07-17,138902.11661478417,105986.04433517762,32916.07227960655,2019
2019-07-18,138925.35696623413,105986.04433517762,32939.31263105651,2019
2019-07-19,139346.05667648514,105986.04433517762,33360.01234130753,2019
2019-07-22,139615.60765761483,105986.04433517762,33629.56332243721,2019
2019-07-23,139804.4355291117,105986.04433517762,33818.39119393408,2019
2019-07-24,140143.12883931166,105986.04433517762,34157.08450413403,2019
2019-07-25,138689.17936286516,105986.04433517762,32703.13502768753,2019
2019-07-26,138662.65685150438,105986.04433517762,32676.612516326746,2019
2019-07-29,138521.9399449093,105986.04433517762,32535.895609731684,2019
2019-07-30,138974.8672837691,105986.04433517762,32988.822948591485,2019
2019-07-31,138093.2731499559,105986.04433517762,32107.228814778275,2019
2019-08-01,137271.13826124487,105986.04433517762,31285.09392606723,2019
2019-08-02,137097.84257526378,105986.04433517762,31111.79824008616,2019
2019-08-05,135938.69425841895,111890.47487587693,24048.219382542033,2019
2019-08-06,136130.787681691,111890.47487587693,24240.312805814072,2019
2019-08-07,135973.5223761167,105372.5946327482,30600.927743368517,2019
2019-08-08,137453.62163894405,105372.5946327482,32081.02700619586,2019
2019-08-09,136943.1387547238,105372.5946327482,31570.544121975614,2019
2019-08-12,136347.88743430062,105372.5946327482,30975.292801552416,2019
2019-08-13,137082.2384581851,105372.5946327482,31709.643825436924,2019
2019-08-14,135609.79961172267,105372.5946327482,30237.20497897448,2019
2019-08-15,135341.2886261349,105372.5946327482,29968.693993386703,2019
2019-08-16,136496.55735529252,105372.5946327482,31123.96272254433,2019
2019-08-19,137495.9579445602,105372.5946327482,32123.363311812034,2019
2019-08-20,136998.59565854087,105372.5946327482,31626.001025792666,2019
2019-08-21,137269.04985042085,105372.5946327482,31896.45521767265,2019
2019-08-22,137396.49863038264,105372.5946327482,32023.903997634454,2019
2019-08-23,135755.14192778163,105372.5946327482,30382.54729503343,2019
2019-08-26,136271.87384759478,105372.5946327482,30899.27921484657,2019
2019-08-27,135970.81628201992,105372.5946327482,30598.221649271727,2019
2019-08-28,136277.06490245837,105372.5946327482,30904.470269710175,2019
2019-08-29,137174.43705155933,105372.5946327482,31801.842418811124,2019
2019-08-30,137455.85633553495,105372.5946327482,32083.261702786767,2019
2019-09-03,137093.2881260377,105372.5946327482,31720.69349328948,2019
2019-09-04,137695.48337437015,105372.5946327482,32322.88874162196,2019
2019-09-05,138965.1652957949,105372.5946327482,33592.570663046696,2019
2019-09-06,138767.04728921928,105372.5946327482,33394.45265647109,2019
2019-09-09,139008.58177880716,93816.1051457891,45192.47663301804,2019
2019-09-10,138065.98134331527,93816.1051457891,44249.876197526166,2019
2019-09-11,138759.10475456654,93816.1051457891,44942.999608777434,2019
2019-09-12,138748.47280322434,93816.1051457891,44932.36765743523,2019
2019-09-13,138897.45132868737,93816.1051457891,45081.346182898276,2019
2019-09-16,138875.1093763644,93816.1051457891,45059.0042305753,2019
2019-09-17,139230.15610607347,93816.1051457891,45414.05096028436,2019
2019-09-18,137581.2748529118,101106.17423882495,36475.10061408685,2019
2019-09-19,137359.48614240668,101106.17423882495,36253.31190358173,2019
2019-09-20,136355.6396781175,101106.17423882495,35249.465439292544,2019
2019-09-23,136513.6149839742,101106.17423882495,35407.44074514924,2019
2019-09-24,135015.44043728343,101106.17423882495,33909.26619845847,2019
2019-09-25,135832.86226213153,101106.17423882495,34726.68802330656,2019
2019-09-26,136263.7933132824,101106.17423882495,35157.619074457434,2019
2019-09-27,135738.28872020412,101106.17423882495,34632.11448137916,2019
2019-09-30,136024.2541093086,101106.17423882495,34918.07987048363,2019
2019-10-01,136161.7350505725,101106.17423882495,35055.56081174755,2019
2019-10-02,135871.8806671615,101106.17423882495,34765.70642833655,2019
2019-10-03,136005.48844258673,101106.17423882495,34899.31420376177,2019
2019-10-04,136216.42468040527,101106.17423882495,35110.25044158031,2019
2019-10-07,136576.7134125418,105840.03714255914,30736.67626998266,2019
2019-10-08,136206.07191358457,105840.03714255914,30366.03477102544,2019
2019-10-09,136966.3621005836,105840.03714255914,31126.32495802444,2019
2019-10-10,137298.85606053253,105840.03714255914,31458.818917973396,2019
2019-10-11,138103.73736262775,105840.03714255914,32263.700220068622,2019
2019-10-14,138237.63270403835,105840.03714255914,32397.59556147922,2019
2019-10-15,139576.54672435235,105840.03714255914,33736.50958179321,2019
2019-10-16,139398.59620510915,105840.03714255914,33558.55906254999,2019
2019-10-17,140044.4790806804,105840.03714255914,34204.44193812127,2019
2019-10-18,138572.8271292998,105840.03714255914,32732.78998674067,2019
2019-10-21,139151.6851359405,105840.03714255914,33311.647993381346,2019
2019-10-22,138630.04356810983,105840.03714255914,32790.006425550695,2019
2019-10-23,138674.65309414366,105840.03714255914,32834.61595158451,2019
2019-10-24,140384.50634741993,105840.03714255914,34544.46920486077,2019
2019-10-25,141770.75526560144,105840.03714255914,35930.71812304229,2019
2019-10-28,142799.93640081977,105840.03714255914,36959.89925826063,2019
2019-10-29,142299.27677397395,105840.03714255914,36459.23963141479,2019
2019-10-30,142594.7005841076,105840.03714255914,36754.66344154847,2019
2019-10-31,142260.89335739327,105840.03714255914,36420.856214834144,2019
2019-11-01,142333.219938107,105840.03714255914,36493.18279554786,2019
2019-11-04,142661.97268776092,105840.03714255914,36821.935545201784,2019
2019-11-05,142336.5821949969,105840.03714255914,36496.54505243777,2019
2019-11-06,142471.56037365526,105840.03714255914,36631.523231096115,2019
2019-11-07,141485.50554169802,84868.65658543629,56616.84895626172,2019
2019-11-08,141728.23832374933,84868.65658543629,56859.58173831306,2019
2019-11-11,143067.20330821682,84868.65658543629,58198.54672278054,2019
2019-11-12,144014.68432669848,84868.65658543629,59146.027741262194,2019
2019-11-13,144569.5129250813,84868.65658543629,59700.856339645004,2019
2019-11-14,145379.45286966066,84868.65658543629,60510.796284224365,2019
2019-11-15,146545.2431285977,84868.65658543629,61676.586543161415,2019
2019-11-18,146825.8287275989,84868.65658543629,61957.17214216262,2019
2019-11-19,146540.7867446571,84868.65658543629,61672.1301592208,2019
2019-11-20,146831.03084738704,84868.65658543629,61962.37426195075,2019
2019-11-21,146409.36051785236,84868.65658543629,61540.70393241607,2019
