date,v30_value,v31_value,premium,cumulative_premium
2018-03-06,228441.92180831783,253426.3095584325,0.0,24984.387750114667
2018-03-07,228823.87181299424,253808.2595631089,0.0,24984.387750114667
2018-03-08,229610.99086584384,254595.3786159585,0.0,24984.387750114667
2018-03-09,232477.57374934453,257461.9614994592,0.0,24984.387750114667
2018-03-12,236373.95017139247,261358.33792150713,0.0,24984.387750114667
2018-03-13,234726.08829556304,259710.4760456777,0.0,24984.387750114667
2018-03-14,233217.96853240044,258202.3562825151,0.0,24984.387750114667
2018-03-15,232616.06069699946,257600.44844711412,0.0,24984.387750114667
2018-03-16,232109.06296735446,257093.45071746912,0.0,24984.387750114667
2018-03-19,227688.05070713448,252672.43845724914,0.0,24984.387750114667
2018-03-20,232392.90187944373,257377.2896295584,0.0,24984.387750114667
2018-03-21,233291.12359937793,258275.5113494926,0.0,24984.387750114667
2018-03-22,228355.40878245086,253339.79653256552,0.0,24984.387750114667
2018-03-23,222725.79528376268,247710.18303387734,0.0,24984.387750114667
2018-03-26,229373.0103442992,254357.39809441386,0.0,24984.387750114667
2018-03-27,222643.54822960694,247627.9359797216,0.0,24984.387750114667
2018-03-28,218171.00731821585,243155.39506833052,0.0,24984.387750114667
2018-03-29,222054.23769392486,247038.62544403953,0.0,24984.387750114667
2018-04-02,214960.36491667817,239944.75266679283,0.0,24984.387750114667
2018-04-03,218290.78097488685,243275.1687250015,0.0,24984.387750114667
2018-04-04,220061.87347301363,245046.2612231283,0.0,24984.387750114667
2018-04-05,221698.05608164408,250007.9146729834,3325.470841224661,28309.85859133933
2018-04-06,216832.93505757046,245142.79364890978,0.0,28309.85859133933
2018-04-09,216039.44025908655,244349.29885042587,0.0,28309.85859133933
2018-04-10,219203.19963103894,247513.05822237825,0.0,28309.85859133933
2018-04-11,219557.06076035125,247866.91935169057,0.0,28309.85859133933
2018-04-12,221028.17863693635,249338.03722827567,0.0,28309.85859133933
2018-04-13,222060.20281107773,250370.06140241705,0.0,28309.85859133933
2018-04-16,222837.98066358594,251147.83925492526,0.0,28309.85859133933
2018-04-17,228118.85792578908,256428.7165171284,0.0,28309.85859133933
2018-04-18,227901.95389509285,256211.81248643217,0.0,28309.85859133933
2018-04-19,226376.35530914826,254686.21390048758,0.0,28309.85859133933
2018-04-20,223348.86538398758,251658.7239753269,0.0,28309.85859133933
2018-04-23,222177.99358570913,250487.85217704845,0.0,28309.85859133933
2018-04-24,219415.6556573059,247725.51424864522,0.0,28309.85859133933
2018-04-25,218723.7844728484,247033.64306418772,0.0,28309.85859133933
2018-04-26,221807.24713496547,250117.10572630478,0.0,28309.85859133933
2018-04-27,221077.20782629386,249387.06641763318,0.0,28309.85859133933
2018-04-30,221077.15986438852,249387.01845572784,0.0,28309.85859133933
2018-05-01,222576.90087992323,250886.75947126254,0.0,28309.85859133933
2018-05-02,223517.08051563456,251826.93910697388,0.0,28309.85859133933
2018-05-03,223752.21081947951,252062.06941081883,0.0,28309.85859133933
2018-05-04,227207.7984227349,255517.6570140742,0.0,28309.85859133933
2018-05-07,228548.2668540444,256858.12544538372,0.0,28309.85859133933
2018-05-08,228531.43394825133,256841.29253959065,0.0,28309.85859133933
2018-05-09,229827.55199523995,258137.41058657927,0.0,28309.85859133933
2018-05-10,231226.86972279334,259536.72831413266,0.0,28309.85859133933
2018-05-11,230817.28345555245,259127.14204689176,0.0,28309.85859133933
2018-05-14,231094.66922370775,259404.52781504707,0.0,28309.85859133933
2018-05-15,230141.8511216454,258451.7097129847,0.0,28309.85859133933
2018-05-16,230538.85345764662,258848.71204898594,0.0,28309.85859133933
2018-05-17,229726.74914551227,258036.60773685158,0.0,28309.85859133933
2018-05-18,229097.76780148616,257407.62639282548,0.0,28309.85859133933
2018-05-21,231809.5533494465,260119.41194078582,0.0,28309.85859133933
2018-05-22,231324.58088374516,259634.43947508448,0.0,28309.85859133933
2018-05-23,233421.76884331933,261731.62743465864,0.0,28309.85859133933
2018-05-24,233682.04844687507,261991.90703821438,0.0,28309.85859133933
2018-05-25,233067.80013252448,261377.6587238638,0.0,28309.85859133933
2018-05-29,232867.30200031318,261177.1605916525,0.0,28309.85859133933
2018-05-30,234764.15782775878,263074.01641909813,0.0,28309.85859133933
2018-05-31,234164.12658144315,262473.9851727825,0.0,28309.85859133933
2018-06-01,236669.81523113442,264979.67382247373,0.0,28309.85859133933
2018-06-04,237333.32158932582,265643.18018066516,0.0,28309.85859133933
2018-06-05,237957.06374784344,266266.92233918275,0.0,28309.85859133933
2018-06-06,238092.1415365236,266402.0001278629,0.0,28309.85859133933
2018-06-07,237230.44960939206,265540.3082007314,0.0,28309.85859133933
2018-06-08,237092.02084061888,265401.8794319582,0.0,28309.85859133933
2018-06-11,237075.35591737163,265385.21450871095,0.0,28309.85859133933
2018-06-12,237584.81296174976,265894.6715530891,0.0,28309.85859133933
2018-06-13,239113.04517264312,267422.90376398247,0.0,28309.85859133933
2018-06-14,240652.54854577797,268962.4071371173,0.0,28309.85859133933
2018-06-15,238634.64646790375,266944.50505924306,0.0,28309.85859133933
2018-06-18,239314.65339430387,267624.5119856432,0.0,28309.85859133933
2018-06-19,240731.8272483304,269041.6858396697,0.0,28309.85859133933
2018-06-20,243212.60226094836,271522.4608522877,0.0,28309.85859133933
2018-06-21,241714.6794735574,270024.5380648967,0.0,28309.85859133933
2018-06-22,241928.18095723967,270238.039548579,0.0,28309.85859133933
2018-06-25,236861.38238733733,265171.24097867665,0.0,28309.85859133933
2018-06-26,240010.11106990647,268319.9696612458,0.0,28309.85859133933
2018-06-27,238936.8497994799,267246.70839081926,0.0,28309.85859133933
2018-06-28,239980.97916655266,268290.837757892,0.0,28309.85859133933
2018-06-29,239889.31411648513,268199.17270782444,0.0,28309.85859133933
2018-07-02,241630.81064999572,269940.66924133507,0.0,28309.85859133933
2018-07-03,239895.63990317154,268205.4984945109,0.0,28309.85859133933
2018-07-05,241238.1832210558,273166.61456071096,3618.572748315837,31928.431339655166
2018-07-06,244123.3365765207,276051.7679161759,0.0,31928.431339655166
2018-07-09,245478.37075452742,277406.8020941826,0.0,31928.431339655166
2018-07-10,245373.07264285124,277301.5039825064,0.0,31928.431339655166
2018-07-11,245209.0779332209,277137.5092728761,0.0,31928.431339655166
2018-07-12,247961.508572589,279889.93991224415,0.0,31928.431339655166
2018-07-13,247216.78902636725,279145.22036602243,0.0,31928.431339655166
2018-07-16,247785.4287730944,279713.86011274956,0.0,31928.431339655166
2018-07-17,246870.61547420075,278799.04681385594,0.0,31928.431339655166
2018-07-18,245820.52549344403,277748.9568330992,0.0,31928.431339655166
2018-07-19,243799.00274737464,275727.43408702983,0.0,31928.431339655166
2018-07-20,244209.62629410825,276138.0576337634,0.0,31928.431339655166
2018-07-23,243560.79913800984,275489.230477665,0.0,31928.431339655166
2018-07-24,245075.1468268976,277003.57816655276,0.0,31928.431339655166
2018-07-25,248343.43632502414,280271.8676646793,0.0,31928.431339655166
2018-07-26,235883.69290536724,267812.1242450224,0.0,31928.431339655166
2018-07-27,234919.61290289182,266848.044242547,0.0,31928.431339655166
2018-07-30,233424.4451507841,265352.8764904393,0.0,31928.431339655166
2018-07-31,233740.74327570616,265669.1746153613,0.0,31928.431339655166
2018-08-01,233702.86719374883,265631.298533404,0.0,31928.431339655166
2018-08-02,235179.35090539954,267107.7822450547,0.0,31928.431339655166
2018-08-03,235202.6802692967,267131.1116089519,0.0,31928.431339655166
2018-08-06,234811.84684368636,266740.27818334155,0.0,31928.431339655166
2018-08-07,235263.94853247155,267192.37987212674,0.0,31928.431339655166
2018-08-08,236133.571338798,268062.00267845317,0.0,31928.431339655166
2018-08-09,235531.92771830247,267460.35905795766,0.0,31928.431339655166
2018-08-10,234997.5710432983,266926.0023829535,0.0,31928.431339655166
2018-08-13,235094.2731605118,267022.704500167,0.0,31928.431339655166
2018-08-14,236418.406769955,268346.8381096102,0.0,31928.431339655166
2018-08-15,235063.98796210618,266992.4193017614,0.0,31928.431339655166
2018-08-16,235404.92151439143,267333.3528540466,0.0,31928.431339655166
2018-08-17,235967.66361455497,267896.09495421016,0.0,31928.431339655166
2018-08-20,236513.3010535517,268441.73239320685,0.0,31928.431339655166
2018-08-21,236916.5674313979,268844.9987710531,0.0,31928.431339655166
2018-08-22,237026.3426318406,268954.7739714958,0.0,31928.431339655166
2018-08-23,236986.65625000675,268915.08758966194,0.0,31928.431339655166
2018-08-24,237608.1386762556,269536.5700159108,0.0,31928.431339655166
2018-08-27,238481.40840570326,270409.83974535845,0.0,31928.431339655166
2018-08-28,238739.14849006548,270667.57982972066,0.0,31928.431339655166
2018-08-29,241003.73448038427,272932.16582003946,0.0,31928.431339655166
2018-08-30,241002.68027140314,272931.1116110583,0.0,31928.431339655166
2018-08-31,241749.3887635417,273677.8201031969,0.0,31928.431339655166
2018-09-04,242425.75321366847,274354.18455332366,0.0,31928.431339655166
2018-09-05,241165.80177285953,273094.2331125147,0.0,31928.431339655166
2018-09-06,240299.26256502737,272227.6939046825,0.0,31928.431339655166
2018-09-07,240525.96532434656,272454.39666400175,0.0,31928.431339655166
2018-09-10,240558.51147293026,272486.94281258545,0.0,31928.431339655166
2018-09-11,242472.31366059883,274400.745000254,0.0,31928.431339655166
2018-09-12,242185.21845268353,274113.6497923387,0.0,31928.431339655166
2018-09-13,242520.77057799505,274449.20191765024,0.0,31928.431339655166
2018-09-14,240530.7763374258,272459.207677081,0.0,31928.431339655166
2018-09-17,238260.91907559216,270189.3504152473,0.0,31928.431339655166
2018-09-18,239695.22348594357,271623.65482559876,0.0,31928.431339655166
2018-09-19,240413.24576074857,272341.67710040376,0.0,31928.431339655166
2018-09-20,241356.18152680056,273284.61286645575,0.0,31928.431339655166
2018-09-21,240630.75716292302,272559.1885025782,0.0,31928.431339655166
2018-09-24,240506.41452997242,272434.8458696276,0.0,31928.431339655166
2018-09-25,241509.21520833863,273437.6465479938,0.0,31928.431339655166
2018-09-26,241560.2511622499,273488.6825019051,0.0,31928.431339655166
2018-09-27,242732.86627157917,274661.29761123436,0.0,31928.431339655166
2018-09-28,242235.5473639301,274163.9787035853,0.0,31928.431339655166
2018-10-01,243889.1362823189,275817.5676219741,0.0,31928.431339655166
2018-10-02,243155.3638780358,275083.795217691,0.0,31928.431339655166
2018-10-03,241782.6056810607,277337.7761059318,3626.73908521591,35555.170424871074
2018-10-04,239834.48210595595,275389.65253082704,0.0,35555.170424871074
2018-10-05,236865.8731211014,272421.0435459725,0.0,35555.170424871074
2018-10-08,236357.64592049603,271912.8163453671,0.0,35555.170424871074
2018-10-09,237447.8602996867,273003.03072455776,0.0,35555.170424871074
2018-10-10,225414.11490330863,260969.2853281797,0.0,35555.170424871074
2018-10-11,223103.1784493197,258658.34887419076,0.0,35555.170424871074
2018-10-12,229875.90973509548,265431.08015996654,0.0,35555.170424871074
2018-10-15,226761.31744881126,262316.48787368234,0.0,35555.170424871074
2018-10-16,232262.89354070852,267818.0639655796,0.0,35555.170424871074
2018-10-17,233172.07489109773,268727.2453159688,0.0,35555.170424871074
2018-10-18,227613.45062426824,263168.6210491393,0.0,35555.170424871074
2018-10-19,226469.08698949355,262024.2574143646,0.0,35555.170424871074
2018-10-22,226357.40137707992,261912.57180195098,0.0,35555.170424871074
2018-10-23,225545.9501640199,261101.12058889098,0.0,35555.170424871074
2018-10-24,214884.08058865162,250439.25101352268,0.0,35555.170424871074
2018-10-25,220351.99174168488,255907.16216655594,0.0,35555.170424871074
2018-10-26,218188.9105112401,253744.08093611116,0.0,35555.170424871074
2018-10-29,215175.099893815,250730.2703186861,0.0,35555.170424871074
2018-10-30,216796.96286598852,252352.13329085958,0.0,35555.170424871074
2018-10-31,220175.31851254177,255730.48893741285,0.0,35555.170424871074
2018-11-01,220691.90272762644,256247.07315249753,0.0,35555.170424871074
2018-11-02,217563.61432549506,253118.78475036612,0.0,35555.170424871074
2018-11-05,217119.0145896251,252674.18501449615,0.0,35555.170424871074
2018-11-06,218377.9363921518,253933.1068170229,0.0,35555.170424871074
2018-11-07,223052.62499893233,258607.79542380339,0.0,35555.170424871074
2018-11-08,222733.7737768188,258288.94420168985,0.0,35555.170424871074
2018-11-09,220099.55359810183,255654.72402297292,0.0,35555.170424871074
2018-11-12,215110.50612259615,250665.67654746724,0.0,35555.170424871074
2018-11-13,214723.99249122027,250279.16291609133,0.0,35555.170424871074
2018-11-14,212444.67460342846,247999.84502829955,0.0,35555.170424871074
2018-11-15,214450.11158587574,250005.28201074683,0.0,35555.170424871074
2018-11-16,215134.91139718686,250690.08182205795,0.0,35555.170424871074
2018-11-19,212851.78133214754,248406.95175701863,0.0,35555.170424871074
2018-11-20,208762.73954129155,244317.90996616264,0.0,35555.170424871074
2018-11-21,210016.47804456524,245571.64846943633,0.0,35555.170424871074
2018-11-23,209702.69146566826,245257.86189053935,0.0,35555.170424871074
2018-11-26,211288.9315345683,246844.1019594394,0.0,35555.170424871074
2018-11-27,212511.57610237208,248066.74652724317,0.0,35555.170424871074
2018-11-28,215807.75593927177,251362.92636414286,0.0,35555.170424871074
2018-11-29,215489.33215808502,251044.5025829561,0.0,35555.170424871074
2018-11-30,216745.0055897545,252300.17601462558,0.0,35555.170424871074
2018-12-03,218528.05235735938,254083.22278223047,0.0,35555.170424871074
2018-12-04,214503.2262958555,250058.39672072657,0.0,35555.170424871074
2018-12-06,214333.01416646183,249888.18459133292,0.0,35555.170424871074
2018-12-07,210601.09270342212,246156.2631282932,0.0,35555.170424871074
2018-12-10,211990.7690241356,247545.9394490067,0.0,35555.170424871074
2018-12-11,212223.56699536816,247778.73742023925,0.0,35555.170424871074
2018-12-12,212687.662628901,248242.83305377205,0.0,35555.170424871074
2018-12-13,212682.03955384326,248237.20997871435,0.0,35555.170424871074
2018-12-14,209737.9849728077,245293.15539767878,0.0,35555.170424871074
2018-12-17,207024.58398124337,242579.75440611446,0.0,35555.170424871074
2018-12-18,207619.00906839894,243174.17949327,0.0,35555.170424871074
2018-12-19,206835.93250882966,242391.10293370072,0.0,35555.170424871074
2018-12-20,205710.92150145088,241266.09192632197,0.0,35555.170424871074
2018-12-21,204018.23508572057,239573.40551059163,0.0,35555.170424871074
2018-12-24,201827.66391202918,237382.83433690027,0.0,35555.170424871074
2018-12-26,201827.66391202918,237382.83433690027,0.0,35555.170424871074
2018-12-27,201827.66391202918,237382.83433690027,0.0,35555.170424871074
2018-12-28,201827.66391202918,237382.83433690027,0.0,35555.170424871074
2018-12-31,201827.66391202918,237382.83433690027,0.0,35555.170424871074
2019-01-02,201827.66391202918,237382.83433690027,0.0,35555.170424871074
2019-01-03,201827.66391202918,237382.83433690027,0.0,35555.170424871074
2019-01-04,201827.66391202918,240410.2492955807,3027.4149586804374,38582.58538355151
2019-01-07,201745.15506934113,240327.74045289264,0.0,38582.58538355151
2019-01-08,202390.13487460985,240972.72025816137,0.0,38582.58538355151
2019-01-09,202942.91284533465,241525.49822888616,0.0,38582.58538355151
2019-01-10,203256.36855890992,241838.95394246143,0.0,38582.58538355151
2019-01-11,203550.43299548308,242133.0183790346,0.0,38582.58538355151
2019-01-14,203181.78853620618,241764.3739197577,0.0,38582.58538355151
2019-01-15,204794.96877612296,243377.55415967447,0.0,38582.58538355151
2019-01-16,204436.55153595662,243019.13691950814,0.0,38582.58538355151
2019-01-17,204793.19379120448,243375.779174756,0.0,38582.58538355151
2019-01-18,204764.0806050269,243346.6659885784,0.0,38582.58538355151
2019-01-22,203596.57650609213,242179.16188964364,0.0,38582.58538355151
2019-01-23,203284.34809766154,241866.93348121305,0.0,38582.58538355151
2019-01-24,203787.56852456345,242370.15390811497,0.0,38582.58538355151
2019-01-25,204845.017339878,243427.6027234295,0.0,38582.58538355151
2019-01-28,204372.00793414604,242954.59331769755,0.0,38582.58538355151
2019-01-29,203736.88494350488,242319.4703270564,0.0,38582.58538355151
2019-01-30,205188.16244565492,243770.74782920643,0.0,38582.58538355151
2019-01-31,206766.0186161418,245348.60399969333,0.0,38582.58538355151
2019-02-01,206544.02471786278,245126.6101014143,0.0,38582.58538355151
2019-02-04,207800.49094521045,246383.07632876196,0.0,38582.58538355151
2019-02-05,208136.98939402687,246719.57477757838,0.0,38582.58538355151
2019-02-06,207845.85472974397,246428.44011329548,0.0,38582.58538355151
2019-02-07,206872.18703651498,245454.7724200665,0.0,38582.58538355151
2019-02-08,207109.05459430098,245691.6399778525,0.0,38582.58538355151
2019-02-11,207021.29404824314,245603.87943179466,0.0,38582.58538355151
2019-02-12,207935.23006079975,246517.81544435126,0.0,38582.58538355151
2019-02-13,207678.86827124213,246261.45365479364,0.0,38582.58538355151
2019-02-14,207927.67672532014,246510.26210887166,0.0,38582.58538355151
2019-02-15,207663.00183098292,246245.58721453443,0.0,38582.58538355151
2019-02-19,207910.38605520604,246492.97143875755,0.0,38582.58538355151
2019-02-20,207838.84047167175,246421.42585522326,0.0,38582.58538355151
2019-02-21,207220.53334827375,245803.11873182526,0.0,38582.58538355151
2019-02-22,207592.75771295914,246175.34309651065,0.0,38582.58538355151
2019-02-25,207959.48593526304,246542.07131881456,0.0,38582.58538355151
2019-02-26,207868.52678319789,246451.1121667494,0.0,38582.58538355151
2019-02-27,207561.47751821458,246144.0629017661,0.0,38582.58538355151
2019-02-28,207449.96481296176,246032.55019651327,0.0,38582.58538355151
2019-03-01,207718.72455158122,246301.30993513274,0.0,38582.58538355151
2019-03-04,207997.80751088227,246580.39289443378,0.0,38582.58538355151
2019-03-05,208740.84630875417,247323.4316923057,0.0,38582.58538355151
2019-03-06,208796.40179237476,247378.98717592628,0.0,38582.58538355151
2019-03-07,207880.38290196584,246462.96828551736,0.0,38582.58538355151
2019-03-08,207745.4574951559,246328.0428787074,0.0,38582.58538355151
2019-03-11,208844.23027437303,247426.81565792454,0.0,38582.58538355151
2019-03-12,208943.0223380088,247525.6077215603,0.0,38582.58538355151
2019-03-13,209392.87705103192,247975.46243458343,0.0,38582.58538355151
2019-03-14,208257.75529858904,246840.34068214055,0.0,38582.58538355151
2019-03-15,208827.89917847706,247410.48456202858,0.0,38582.58538355151
2019-03-18,208702.5842025332,247285.16958608472,0.0,38582.58538355151
2019-03-19,208996.16491051362,247578.75029406513,0.0,38582.58538355151
2019-03-20,210830.6636632609,249413.24904681242,0.0,38582.58538355151
2019-03-21,211337.89408199006,249920.47946554158,0.0,38582.58538355151
2019-03-22,210080.12933479046,248662.71471834197,0.0,38582.58538355151
2019-03-25,210397.62021438184,248980.20559793335,0.0,38582.58538355151
2019-03-26,210371.2033792095,248953.78876276102,0.0,38582.58538355151
2019-03-27,209799.97320811707,248382.55859166858,0.0,38582.58538355151
2019-03-28,209907.89443398803,248490.47981753954,0.0,38582.58538355151
2019-03-29,210181.6796803246,248764.2650638761,0.0,38582.58538355151
2019-04-01,211095.35640331722,249677.94178686873,0.0,38582.58538355151
2019-04-02,211539.47570233187,250122.06108588338,0.0,38582.58538355151
2019-04-03,211675.53571806918,250258.1211016207,0.0,38582.58538355151
2019-04-04,211968.3610068914,250550.94639044293,0.0,38582.58538355151
2019-04-05,212007.7287451937,253770.4300599231,3180.115931177905,41762.70131472941
2019-04-08,211406.8007540947,253169.5020688241,0.0,41762.70131472941
2019-04-09,210263.74437825708,252026.44569298648,0.0,41762.70131472941
2019-04-10,211899.76910865228,253662.4704233817,0.0,41762.70131472941
2019-04-11,211567.9436814146,253330.644996144,0.0,41762.70131472941
2019-04-12,211445.13263822292,253207.83395295232,0.0,41762.70131472941
2019-04-15,210955.2290773949,252717.9303921243,0.0,41762.70131472941
2019-04-16,211622.78132222695,253385.48263695635,0.0,41762.70131472941
2019-04-17,211936.76940006553,253699.47071479494,0.0,41762.70131472941
2019-04-18,211922.03936576753,253684.74068049694,0.0,41762.70131472941
2019-04-22,212976.36887825944,254739.07019298885,0.0,41762.70131472941
2019-04-23,215264.31715662425,257027.01847135366,0.0,41762.70131472941
2019-04-24,215367.96840713167,257130.66972186108,0.0,41762.70131472941
2019-04-25,214434.43688029336,256197.13819502277,0.0,41762.70131472941
2019-04-26,213086.56837722115,254849.26969195055,0.0,41762.70131472941
2019-04-29,213261.8040114369,255024.5053261663,0.0,41762.70131472941
2019-04-30,213167.54602914292,254930.24734387232,0.0,41762.70131472941
2019-05-01,214792.18901510452,256554.89032983393,0.0,41762.70131472941
2019-05-02,214368.76056904308,256131.46188377248,0.0,41762.70131472941
2019-05-03,216164.15024010596,257926.85155483536,0.0,41762.70131472941
2019-05-06,214564.4765477283,256327.1778624577,0.0,41762.70131472941
2019-05-07,211293.0060293766,253055.707344106,0.0,41762.70131472941
2019-05-08,211237.44086697453,253000.14218170394,0.0,41762.70131472941
2019-05-09,209721.90663586353,251484.60795059294,0.0,41762.70131472941
2019-05-10,209026.9012939968,250789.6026087262,0.0,41762.70131472941
2019-05-13,202184.4709724796,243947.17228720902,0.0,41762.70131472941
2019-05-14,204037.62144951662,245800.32276424603,0.0,41762.70131472941
2019-05-15,205790.04163763835,247552.74295236776,0.0,41762.70131472941
2019-05-16,208334.50493835233,250097.20625308173,0.0,41762.70131472941
2019-05-17,207444.72165167303,249207.42296640243,0.0,41762.70131472941
2019-05-20,205587.87550067087,247350.57681540027,0.0,41762.70131472941
2019-05-21,206943.24843767346,248705.94975240287,0.0,41762.70131472941
2019-05-22,205765.9888639465,247528.6901786759,0.0,41762.70131472941
2019-05-23,202662.20298061043,244424.90429533983,0.0,41762.70131472941
2019-05-24,202852.39981413132,244615.10112886073,0.0,41762.70131472941
2019-05-28,203032.268887381,244794.97020211042,0.0,41762.70131472941
2019-05-29,202342.37442376046,244105.07573848986,0.0,41762.70131472941
2019-05-30,202510.3778034885,244273.0791182179,0.0,41762.70131472941
2019-05-31,198777.622510723,240540.32382545242,0.0,41762.70131472941
2019-06-03,195816.10825242347,237578.80956715287,0.0,41762.70131472941
2019-06-04,197078.05197339202,238840.75328812143,0.0,41762.70131472941
2019-06-05,197835.30377268422,239598.00508741362,0.0,41762.70131472941
2019-06-06,198272.4205737373,240035.1218884667,0.0,41762.70131472941
2019-06-07,199538.59349815786,241301.29481288727,0.0,41762.70131472941
2019-06-10,200805.38417615107,242568.08549088048,0.0,41762.70131472941
2019-06-11,201130.3198218352,242893.0211365646,0.0,41762.70131472941
2019-06-12,200488.0118374832,242250.71315221261,0.0,41762.70131472941
2019-06-13,200892.92686586885,242655.62818059826,0.0,41762.70131472941
2019-06-14,200332.5032010764,242095.20451580582,0.0,41762.70131472941
2019-06-17,200895.0071311206,242657.70844585,0.0,41762.70131472941
2019-06-18,201438.0867097315,243200.7880244609,0.0,41762.70131472941
2019-06-19,201610.2481681946,243372.949482924,0.0,41762.70131472941
2019-06-20,202283.56363017118,244046.26494490058,0.0,41762.70131472941
2019-06-21,202005.62954125577,243768.33085598517,0.0,41762.70131472941
2019-06-24,202113.06004732463,243875.76136205404,0.0,41762.70131472941
2019-06-25,201009.89952305757,242772.60083778697,0.0,41762.70131472941
2019-06-26,201583.1136267474,243345.8149414768,0.0,41762.70131472941
2019-06-27,201369.89739031857,243132.59870504797,0.0,41762.70131472941
2019-06-28,200780.93139031294,242543.63270504234,0.0,41762.70131472941
2019-07-01,201328.51251940452,243091.21383413393,0.0,41762.70131472941
2019-07-02,201972.50609639363,243735.20741112303,0.0,41762.70131472941
2019-07-03,202458.21938600627,244220.92070073567,0.0,41762.70131472941
2019-07-05,202579.29779811582,244341.99911284522,0.0,41762.70131472941
2019-07-08,202362.4869110214,247160.62552941614,3035.437303665321,44798.13861839473
2019-07-09,202948.84558671282,247746.98420510755,0.0,44798.13861839473
2019-07-10,204576.41681364216,249374.5554320369,0.0,44798.13861839473
2019-07-11,204408.95798639744,249207.09660479217,0.0,44798.13861839473
2019-07-12,205286.60312963894,250084.74174803367,0.0,44798.13861839473
2019-07-15,205662.11116089497,250460.2497792897,0.0,44798.13861839473
2019-07-16,205430.46045277495,250228.59907116968,0.0,44798.13861839473
2019-07-17,205096.02800130338,249894.1666196981,0.0,44798.13861839473
2019-07-18,202863.16071822215,247661.29933661688,0.0,44798.13861839473
2019-07-19,202069.94626730678,246868.0848857015,0.0,44798.13861839473
2019-07-22,202462.182874643,247260.32149303774,0.0,44798.13861839473
2019-07-23,202795.0981867895,247593.23680518422,0.0,44798.13861839473
2019-07-24,203567.03862314974,248365.17724154447,0.0,44798.13861839473
2019-07-25,200046.89531111243,244845.03392950716,0.0,44798.13861839473
2019-07-26,201281.13619861397,246079.2748170087,0.0,44798.13861839473
2019-07-29,201579.13799257565,246377.27661097038,0.0,44798.13861839473
2019-07-30,201942.04065883707,246740.1792772318,0.0,44798.13861839473
2019-07-31,201084.30540542997,245882.4440238247,0.0,44798.13861839473
2019-08-01,200200.45614995866,244998.5947683534,0.0,44798.13861839473
2019-08-02,199849.4675404671,244647.60615886183,0.0,44798.13861839473
2019-08-05,197888.41715911293,242686.55577750766,0.0,44798.13861839473
2019-08-06,199017.1186438504,243815.25726224514,0.0,44798.13861839473
2019-08-07,198691.28335086646,243489.4219692612,0.0,44798.13861839473
2019-08-08,200144.4234719461,244942.56209034083,0.0,44798.13861839473
2019-08-09,199655.57816429675,244453.71678269148,0.0,44798.13861839473
2019-08-12,198345.70371755434,243143.84233594907,0.0,44798.13861839473
2019-08-13,199625.24171067032,244423.38032906505,0.0,44798.13861839473
2019-08-14,196547.28513357704,241345.42375197177,0.0,44798.13861839473
2019-08-15,197010.1089692035,241808.24758759822,0.0,44798.13861839473
2019-08-16,197459.53470775596,242257.6733261507,0.0,44798.13861839473
2019-08-19,197758.5202672566,242556.65888565133,0.0,44798.13861839473
2019-08-20,197325.04083600765,242123.1794544024,0.0,44798.13861839473
2019-08-21,197466.14134249202,242264.27996088675,0.0,44798.13861839473
2019-08-22,197359.8182011312,242157.95681952592,0.0,44798.13861839473
2019-08-23,196185.48822405498,240983.6268424497,0.0,44798.13861839473
2019-08-26,197036.41947296364,241834.55809135837,0.0,44798.13861839473
2019-08-27,197062.5546571035,241860.69327549823,0.0,44798.13861839473
2019-08-28,197465.9766343967,242264.11525279144,0.0,44798.13861839473
2019-08-29,198103.71833082032,242901.85694921506,0.0,44798.13861839473
2019-08-30,197879.4721635219,242677.61078191662,0.0,44798.13861839473
2019-09-03,197464.0684456997,242262.20706409443,0.0,44798.13861839473
2019-09-04,198029.5950572795,242827.73367567424,0.0,44798.13861839473
2019-09-05,198443.78045351338,243241.9190719081,0.0,44798.13861839473
2019-09-06,198170.4588857891,242968.59750418382,0.0,44798.13861839473
2019-09-09,197990.67975691595,242788.8183753107,0.0,44798.13861839473
2019-09-10,196816.81778348476,241614.9564018795,0.0,44798.13861839473
2019-09-11,197206.45054214116,242004.5891605359,0.0,44798.13861839473
2019-09-12,197392.1103517165,242190.24897011122,0.0,44798.13861839473
2019-09-13,197164.16812038282,241962.30673877755,0.0,44798.13861839473
2019-09-16,196677.2846814961,241475.42329989083,0.0,44798.13861839473
2019-09-17,197137.4545292402,241935.59314763494,0.0,44798.13861839473
2019-09-18,197224.421579781,242022.56019817572,0.0,44798.13861839473
2019-09-19,197196.55180116743,241994.69041956216,0.0,44798.13861839473
2019-09-20,196840.09023525967,241638.2288536544,0.0,44798.13861839473
2019-09-23,196636.8232959693,241434.96191436404,0.0,44798.13861839473
2019-09-24,195847.91680013572,240646.05541853045,0.0,44798.13861839473
2019-09-25,196189.05526726157,240987.1938856563,0.0,44798.13861839473
2019-09-26,195634.15219812794,240432.29081652267,0.0,44798.13861839473
2019-09-27,194955.83276802633,239753.97138642106,0.0,44798.13861839473
2019-09-30,195105.01875751073,239903.15737590546,0.0,44798.13861839473
2019-10-01,194484.09784706272,239282.23646545745,0.0,44798.13861839473
2019-10-02,193969.27286833304,238767.41148672777,0.0,44798.13861839473
2019-10-03,194447.433198043,239245.57181643773,0.0,44798.13861839473
