date,v30_value,v31_value,cumulative_premium,v30_drawdown,v31_drawdown
2020-03-10,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-11,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-12,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-13,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-16,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-17,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-18,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-19,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-20,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-23,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-24,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-25,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-26,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-27,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-30,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-03-31,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-04-01,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-04-02,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-04-03,220254.96816455058,254151.04575997387,33896.07759542331,-11.310332407461843,-5.740483469343638
2020-04-06,220254.96816455058,256353.5954416194,36098.627277068816,-11.310332407461843,-4.9236020455200595
2020-04-07,220170.23859941214,256268.86587648097,36098.627277068816,-11.344450307412114,-4.95502653886385
2020-04-08,221101.23137370235,257199.85865077117,36098.627277068816,-10.96956913959588,-4.609740024162646
2020-04-09,220654.74518867134,256753.37246574016,36098.627277068816,-11.149354919980537,-4.775332779497543
2020-04-13,221882.42401988988,257981.0512969587,36098.627277068816,-10.655007717016096,-4.3200113672265505
2020-04-14,224487.40591132914,260586.03318839797,36098.627277068816,-9.606064394821768,-3.353875922361693
2020-04-15,224771.53987959927,260870.1671566681,36098.627277068816,-9.491652686393016,-3.2484963422817037
2020-04-16,226587.72323416919,262686.350511238,36098.627277068816,-8.760333436951306,-2.5749104263911082
2020-04-17,226110.94840287976,262209.57567994855,36098.627277068816,-8.952315491458041,-2.7517366320710557
2020-04-20,225906.13147994754,262004.75875701636,36098.627277068816,-9.034788749444278,-2.827699113654225
2020-04-21,223587.08893053804,259685.71620760686,36098.627277068816,-9.968593396640358,-3.6877854015847644
2020-04-22,225252.79113460743,261351.41841167625,36098.627277068816,-9.297868118485885,-3.0700099209837073
2020-04-23,224958.9878492293,261057.61512629813,36098.627277068816,-9.416173353255042,-3.178975656505467
2020-04-24,225688.50693836622,261787.13421543504,36098.627277068816,-9.122419227946843,-2.908411683666756
2020-04-27,226039.6608350179,262138.2881120867,36098.627277068816,-8.981020726803413,-2.7781757586983313
2020-04-28,224657.43450629647,260756.0617833653,36098.627277068816,-9.537599289609645,-3.290815732661978
2020-04-29,225581.10944683733,261679.73672390616,36098.627277068816,-9.165664780604942,-2.94824325547024
2020-04-30,225992.0409389005,262090.66821596932,36098.627277068816,-9.000195743796846,-2.795837021400771
2020-05-01,224193.15910684277,260291.7863839116,36098.627277068816,-9.724548220623896,-3.4630061502096354
2020-05-04,225349.26345231466,261447.89072938348,36098.627277068816,-9.259021785707855,-3.0342302766447116
2020-05-05,225921.01703506528,262019.6443121341,36098.627277068816,-9.028794810027962,-2.8221783603380457
2020-05-06,226487.35032236963,262585.97759943845,36098.627277068816,-8.800750414860959,-2.612136722709135
2020-05-07,227245.91481854412,263344.5420956129,36098.627277068816,-8.495300628307422,-2.330800391973542
2020-05-08,227672.97073788347,263771.59801495227,36098.627277068816,-8.323338797683311,-2.172413931795447
2020-05-11,228811.57791316436,264910.2051902332,36098.627277068816,-7.864857916477042,-1.7501274071054174
2020-05-12,227703.07745450299,263801.7047315718,36098.627277068816,-8.311215780838154,-2.16124795549818
2020-05-13,227370.60487413645,263469.23215120524,36098.627277068816,-8.445091910316926,-2.2845553555969733
2020-05-14,228001.81209417715,264100.439371246,36098.627277068816,-8.190924846600133,-2.0504532797475994
2020-05-15,229324.36580363713,265422.9930807059,36098.627277068816,-7.65837454890309,-1.5599446813401086
2020-05-18,229776.83077189128,265875.4580489601,36098.627277068816,-7.476181302747809,-1.3921345154320197
2020-05-19,229914.546045826,266013.1733228948,36098.627277068816,-7.420727743768108,-1.3410586872718233
2020-05-20,230910.61769285135,267009.24496992014,36098.627277068816,-7.019641384585363,-0.9716357262222086
2020-05-21,229921.14701328485,266019.77429035364,36098.627277068816,-7.418069744202449,-1.3386105210663857
2020-05-22,230396.19036312314,266494.81764019193,36098.627277068816,-7.226784902183692,-1.1624264870681578
2020-05-26,229577.0931673739,265675.7204444427,36098.627277068816,-7.55660928082248,-1.4662131798675815
2020-05-27,228887.32978053845,264985.95705760724,36098.627277068816,-7.834355049763486,-1.7220325614846876
2020-05-28,228964.79488754878,265063.4221646176,36098.627277068816,-7.803162315960388,-1.6933023097048694
2020-05-29,232666.49162866967,268765.11890573846,36098.627277068816,-6.312606819145794,-0.3204173620242279
2020-06-01,234104.17727104182,270202.80454811064,36098.627277068816,-5.733696555340573,0.0
2020-06-02,233841.56600458894,269940.19328165776,36098.627277068816,-5.839441756558294,-0.09719042957088142
2020-06-03,233937.6837379271,270036.3110149959,36098.627277068816,-5.8007382036234905,-0.061617988530193735
2020-06-04,233108.7914407027,269207.41871777154,36098.627277068816,-6.134506757965131,-0.36838471458643385
2020-06-05,233331.9886419723,269430.6159190411,36098.627277068816,-6.044632346717361,-0.285781130347984
2020-06-08,233862.08159693299,269960.7088740018,36098.627277068816,-5.831180780287837,-0.08959776509859241
2020-06-09,234933.39164205507,271032.01891912386,36098.627277068816,-5.399798312131921,0.0
2020-06-10,236502.85920150654,272601.48647857533,36098.627277068816,-4.767823663364723,0.0
2020-06-11,233817.9530715855,269916.5803486543,36098.627277068816,-5.848949933360892,-0.9849198420024186
2020-06-12,233903.90621654727,270002.5334936161,36098.627277068816,-5.814339336747709,-0.953389146380712
2020-06-15,234821.50913373585,270920.13641080464,36098.627277068816,-5.444849838346933,-0.6167794935714066
2020-06-16,235136.70768016938,271235.33495723817,36098.627277068816,-5.317929412706612,-0.5011533645633781
2020-06-17,235979.8399718164,272078.4672488852,36098.627277068816,-4.97842686570007,-0.19186220751999938
2020-06-18,236935.89732072368,273034.5245977925,36098.627277068816,-4.593452991191849,0.0
2020-06-19,236627.5474790385,272726.1747561073,36098.627277068816,-4.717615661342567,-0.112934377855467
2020-06-22,237941.7652385606,274040.3925156294,36098.627277068816,-4.188421985451695,0.0
2020-06-23,238254.7709777078,274353.3982547766,36098.627277068816,-4.062384533534679,0.0
2020-06-24,237129.13143433185,273227.7587114007,36098.627277068816,-4.515643761977817,-0.41028817231220094
2020-06-25,238217.31129178152,274315.93856885034,36098.627277068816,-4.077468357162406,-0.013653807885949387
2020-06-26,236244.97545250077,272343.6027295696,36098.627277068816,-4.8716652437269525,-0.7325571828130317
2020-06-29,236373.22200648184,272471.84928355063,36098.627277068816,-4.820024436996217,-0.685812161684507
2020-06-30,238241.9975233581,274340.6248004269,36098.627277068816,-4.067527997174691,-0.004655839669187589
2020-07-01,239333.48296715628,275432.11024422507,36098.627277068816,-3.6280215379141056,0.0
2020-07-02,239469.07422258848,275567.7014996573,36098.627277068816,-3.573423253603203,0.0
2020-07-06,241692.8631301013,277791.4904071701,36098.627277068816,-2.6779742172121646,0.0
2020-07-07,241382.3144568648,279894.7648785023,38512.45042163746,-2.803022286866008,0.0
2020-07-08,242202.28003272333,280714.7304543608,38512.45042163746,-2.4728482391873863,0.0
2020-07-09,243157.01053747023,281669.4609591077,38512.45042163746,-2.088408642604944,0.0
2020-07-10,244420.58283346338,282933.03325510083,38512.45042163746,-1.579608283436429,0.0
2020-07-13,242811.0836597618,281323.53408139927,38512.45042163746,-2.22770238953357,-0.568862234000933
2020-07-14,243414.6885639721,281927.1389856096,38512.45042163746,-1.984649900149349,-0.35552379936644174
2020-07-15,243549.82748822944,282062.2779098669,38512.45042163746,-1.9302337552102533,-0.3077602269399349
2020-07-16,242654.98711668616,281167.43753832363,38512.45042163746,-2.290557500739876,-0.6240330782391501
2020-07-17,242555.78144816408,281068.23186980153,38512.45042163746,-2.3305044669211017,-0.6590963818699613
2020-07-20,246167.0066916311,284679.45711326855,38512.45042163746,-0.8763789635835573,0.0
2020-07-21,244690.78873988672,283203.23916152416,38512.45042163746,-1.4708049623493813,-0.5185544354740834
2020-07-22,245020.51604100375,283532.9664626412,38512.45042163746,-1.338034269474897,-0.4027303769134183
2020-07-23,242979.40048682137,281491.8509084588,38512.45042163746,-2.1599265587927574,-1.119717677254617
2020-07-24,241748.10884482175,280260.5592664592,38512.45042163746,-2.6557285257060803,-1.5522362911669974
2020-07-27,243668.5695283917,282181.01995002915,38512.45042163746,-1.8824201137791041,-0.8776317014842827
2020-07-28,242508.96839078647,281021.41881242394,38512.45042163746,-2.349354595626074,-1.284967428959638
2020-07-29,243335.35395190498,281847.8043735424,38512.45042163746,-2.0165954241547768,-0.9946810944631901
2020-07-30,243217.03364202712,281729.48406366457,38512.45042163746,-2.0642392482190464,-1.0362437386657763
2020-07-31,243449.1197446891,281961.57016632654,38512.45042163746,-1.9707855592082324,-0.954718325832915
2020-08-03,244970.31342335042,283482.7638449879,38512.45042163746,-1.3582492662536416,-0.4203651645311779
2020-08-04,244637.593644226,283150.0440658635,38512.45042163746,-1.4922249348068295,-0.5372403976436346
2020-08-05,244852.81094933872,283365.26137097616,38512.45042163746,-1.4055637738365712,-0.46164052567007063
2020-08-06,245260.67229215105,283773.1227137885,38512.45042163746,-1.2413309884455548,-0.31837014467799296
2020-08-07,244222.61644872994,282735.0668703674,38512.45042163746,-1.6593230476608989,-0.6830103803828536
2020-08-10,243135.45954492508,281647.9099665625,38512.45042163746,-2.0970865415919526,-1.0648984571794529
2020-08-11,241744.1482940801,280256.59871571756,38512.45042163746,-2.6573233134726815,-1.5536275228286711
2020-08-12,243440.9934156126,281953.44383725006,38512.45042163746,-1.974057773363247,-0.9575728799194216
2020-08-13,243373.33181278256,281885.78223442,38512.45042163746,-2.001302947961492,-0.9813405249459173
2020-08-14,243214.38181739056,281726.832239028,38512.45042163746,-2.0653070536242546,-1.0371752511336818
2020-08-17,243736.57883776334,282249.0292594008,38512.45042163746,-1.8550349288198986,-0.8537419167905513
2020-08-18,244703.99842538053,283216.448847018,38512.45042163746,-1.4654858423076789,-0.513914239223956
2020-08-19,244210.1894419037,282722.6398635412,38512.45042163746,-1.6643270079064965,-0.6873756433182998
2020-08-20,244763.2657449819,283275.7161666194,38512.45042163746,-1.4416207784757495,-0.493095273148092
2020-08-21,244634.22346049637,283146.67388213385,38512.45042163746,-1.4935820005620215,-0.5384242497430525
2020-08-24,244663.69086130479,283176.14128294226,38512.45042163746,-1.4817164158522078,-0.5280731688792506
2020-08-25,245227.1088509342,283739.55927257164,38512.45042163746,-1.254845918299774,-0.3301600509667102
2020-08-26,246311.33547775185,284823.7858993893,38512.45042163746,-0.8182623536757139,0.0
2020-08-27,246306.74601774887,284819.19643938635,38512.45042163746,-0.8201103831911749,-0.0016113331224976157
2020-08-28,246587.8015137176,285100.2519353551,38512.45042163746,-0.7069382776071498,0.0
2020-08-31,246816.6754515477,285329.12587318517,38512.45042163746,-0.6147780251692603,0.0
2020-09-01,246996.4261815889,285508.87660322635,38512.45042163746,-0.5423981255024302,0.0
2020-09-02,247876.12207877333,286388.5725004108,38512.45042163746,-0.18817257792922426,0.0
2020-09-03,244795.73266913617,283308.18309077364,38512.45042163746,-1.4285473811535998,-1.0755978783450693
2020-09-04,243805.7142296804,282318.1646513179,38512.45042163746,-1.8271963062494345,-1.4212885009883158
2020-09-08,241652.72008933837,280165.1705109758,38512.45042163746,-2.694138542453428,-2.173062261213665
2020-09-09,243670.78149458452,282183.23191622196,38512.45042163746,-1.8815294253737402,-1.468403766069537
2020-09-10,242405.13427041797,280917.5846920554,38512.45042163746,-2.3911652920974746,-1.9103373296598725
2020-09-11,242029.50968552893,280541.9601071664,38512.45042163746,-2.5424173607840994,-2.0414963984765944
2020-09-14,242341.25634033687,280853.7067619743,38512.45042163746,-2.416886902068882,-1.9326419661624294
2020-09-15,243067.48469613344,281579.9351177709,38512.45042163746,-2.1244578503720524,-1.6790604948571985
2020-09-16,242022.7909238865,280535.241345524,38512.45042163746,-2.5451227923194986,-2.0438424284119794
2020-09-17,241387.47074213315,279899.9211637706,38512.45042163746,-2.8009460148514798,-2.265680952277127
2020-09-18,240800.4261401238,279312.87656176125,38512.45042163746,-3.0373301974561895,-2.4706628050389035
2020-09-21,240851.0675281451,279363.51794978254,38512.45042163746,-3.0169385218110856,-2.4529800505982635
2020-09-22,241315.8383545705,279828.28877620795,38512.45042163746,-2.829790098118856,-2.290693258786858
2020-09-23,240423.32302959944,278935.7734512369,38512.45042163746,-3.18917762137233,-2.6023381394392753
2020-09-24,240429.7118838589,278942.16230549634,38512.45042163746,-3.186605033043033,-2.600107305225585
2020-09-25,241102.3602166314,279614.8106382689,38512.45042163746,-2.9157509518052405,-2.3652346890105647
2020-09-28,241521.51694902644,280033.9673706639,38512.45042163746,-2.746969872426741,-2.2188752415174595
2020-09-29,241355.11511749314,279867.5655391306,38512.45042163746,-2.8139745954005813,-2.2769787580371514
2020-09-30,241966.95728670733,280479.4077083448,38512.45042163746,-2.567605221493141,-2.0633381913510163
2020-10-01,242069.32203200413,280581.7724536416,38512.45042163746,-2.5263861956104416,-2.027594884834616
2020-10-02,241262.63938505156,279775.089806689,38512.45042163746,-2.8512116304557633,-2.309269059159924
2020-10-05,242189.5670502842,283123.91314242454,40934.3460921403,-2.477967352713095,-1.139940511411841
2020-10-06,241554.98330658334,282489.32939872367,40934.3460921403,-2.7334940350733805,-1.3615218888252012
2020-10-07,241946.74973039117,282881.0958225315,40934.3460921403,-2.5757421614562848,-1.2247264781747758
2020-10-08,241857.00874569733,282791.3548378376,40934.3460921403,-2.6118780006078257,-1.256061871172598
2020-10-09,243846.4114870317,284780.75757917203,40934.3460921403,-1.8108088156221225,-0.5614102920382558
2020-10-12,245800.27969707755,286734.6257892179,40934.3460921403,-1.0240482557462016,0.0
2020-10-13,248249.6649658719,289184.0110580122,40934.3460921403,-0.0377587427072279,0.0
2020-10-14,247921.43570118918,288855.7817933295,40934.3460921403,-0.16992622397422608,-0.11350187151835112
2020-10-15,248926.1078950918,289860.45398723206,40934.3460921403,0.0,0.0
2020-10-16,249260.7798335231,290195.1259256634,40934.3460921403,0.0,0.0
2020-10-19,248137.6930401849,289072.0391323252,40934.3460921403,-0.45056699015716406,-0.3870109085243101
2020-10-20,245622.14848566166,286556.49457780196,40934.3460921403,-1.4597689015863669,-1.25385680970862
2020-10-21,243330.95878840174,284265.30488054204,40934.3460921403,-2.3789627269407476,-2.0433909860499644
2020-10-22,243914.22841829018,284848.57451043045,40934.3460921403,-2.1449629656152824,-1.8423987646858375
2020-10-23,243358.1456357806,284292.4917279209,40934.3460921403,-2.368055737322483,-2.0340225146491697
2020-10-26,241690.0424296086,282624.38852174894,40934.3460921403,-3.0372758237259934,-2.608843749448009
2020-10-27,244116.27557788882,285050.6216700291,40934.3460921403,-2.063904421333429,-1.772774177107328
2020-10-28,236836.31264726122,277770.6587394015,40934.3460921403,-4.984525521648431,-4.281418285931016
2020-10-29,236875.61639592185,277809.96248806216,40934.3460921403,-4.968757397723412,-4.267874382140324
2020-10-30,230478.10614975262,271412.4522418929,40934.3460921403,-7.535350606025981,-6.4724290678065515
2020-11-02,231128.36518082715,272062.71127296746,40934.3460921403,-7.274475617386045,-6.24835258512948
2020-11-03,232876.92092316717,273811.26701530744,40934.3460921403,-6.572979078898178,-5.6458077502489985
2020-11-04,236173.0381024205,277107.3841945608,40934.3460921403,-5.2506221555768455,-4.50997985901912
2020-11-05,238637.15035030316,279571.49644244346,40934.3460921403,-4.262054178886576,-3.660857310863752
2020-11-06,239563.82919752804,280498.1752896684,40934.3460921403,-3.890283358044322,-3.341527741054817
2020-11-09,236725.3456779432,277659.6917700835,40934.3460921403,-5.029043945041045,-4.319657029246926
2020-11-10,233371.4729106143,274305.81900275464,40934.3460921403,-6.374571616730473,-5.4753872492603435
2020-11-11,235939.77949048817,276874.1255826285,40934.3460921403,-5.344202305686352,-4.5903597796633
2020-11-12,235491.14714968376,276425.4932418241,40934.3460921403,-5.524187436561756,-4.7449565666952465
2020-11-13,235569.03431997425,276503.38041211455,40934.3460921403,-5.492940174019079,-4.718116980729759
2020-11-16,236962.70193007134,277897.04802221165,40934.3460921403,-4.9338198779869895,-4.237865079305991
2020-11-17,237078.76131599606,278013.10740813636,40934.3460921403,-4.887258447022102,-4.197871510994156
2020-11-18,236992.33267036945,277926.6787625097,40934.3460921403,-4.921932432108866,-4.2276544528512705
2020-11-19,237313.18623672228,278247.5323288626,40934.3460921403,-4.7932103898497,-4.117089685324804
2020-11-20,236489.02060609087,277423.3666982312,40934.3460921403,-5.123854316736976,-4.401093638872422
2020-11-23,237075.55384118028,278009.8999333206,40934.3460921403,-4.888545241847153,-4.198976793105813
2020-11-24,237022.53899794456,277956.88509008486,40934.3460921403,-4.909814068523833,-4.217245481481136
2020-11-25,237834.61612844717,278768.9622205875,40934.3460921403,-4.584019881790969,-3.93740717340747
2020-11-27,237937.4069359142,278871.7530280545,40934.3460921403,-4.542781622191661,-3.9019859005176794
2020-11-30,238825.6131841322,279759.9592762725,40934.3460921403,-4.186445479453427,-3.5959138238813693
2020-12-01,239121.38266192915,280055.7287540694,40934.3460921403,-4.067786828864883,-3.4939929260532354
2020-12-02,239510.86975281785,280445.21584495815,40934.3460921403,-3.9115299595937403,-3.359777339335046
2020-12-03,239213.84261832907,280148.1887104694,40934.3460921403,-4.030693164766708,-3.462131620283526
2020-12-04,240511.11777975108,281445.4638718914,40934.3460921403,-3.510244194700729,-3.0150961446586577
2020-12-07,241519.62562330152,282453.9717154418,40934.3460921403,-3.1056447048716462,-2.667568652481289
2020-12-08,241052.24380056193,281986.58989270224,40934.3460921403,-3.293151870279587,-2.8286264308463482
2020-12-09,239391.16283968207,280325.5089318224,40934.3460921403,-3.9595547283582944,-3.4010278299330343
2020-12-10,238885.75155359213,279820.09764573246,40934.3460921403,-4.162318791933595,-3.575190398817596
2020-12-11,238694.3889208646,279628.7350130049,40934.3460921403,-4.239090850841265,-3.641133144105657
2020-12-14,239676.0076960764,280610.3537882167,40934.3460921403,-3.8452788857710307,-3.302871509944627
2020-12-15,240785.37512774544,281719.72121988575,40934.3460921403,-3.400215915010063,-2.9205882348102286
2020-12-16,240714.463590962,281648.8096831023,40934.3460921403,-3.4286646492356465,-2.9450240472854494
2020-12-17,241452.77307176977,282387.11916391004,40934.3460921403,-3.132465029985121,-2.6906057559882846
2020-12-18,243805.95828328293,284740.30437542323,40934.3460921403,-2.188399456137202,-1.8797081904254553
2020-12-21,244796.2420642261,285730.5881563664,40934.3460921403,-1.7911112098256243,-1.5384606323266325
2020-12-22,244660.8283335296,285595.1744256699,40934.3460921403,-1.8454373379822253,-1.5851236251196887
2020-12-23,243267.73758948088,284202.0836816212,40934.3460921403,-2.4043262032819035,-2.0651767409688992
2020-12-24,243618.55560342135,284552.90169556165,40934.3460921403,-2.26358283636523,-1.9442863528821186
2020-12-28,243544.60548965694,284478.9515817972,40934.3460921403,-2.293250605925201,-1.9697692459970662
2020-12-29,243305.80527073494,284240.15136287524,40934.3460921403,-2.389053972616695,-2.0520587807231427
2020-12-30,244264.5522958141,285198.8983879544,40934.3460921403,-2.004417839439443,-1.721678653896086
2020-12-31,244210.59559089004,285144.94168303034,40934.3460921403,-2.0260645280841927,-1.7402719037833525
2021-01-04,243231.84481657215,284166.19090871245,40934.3460921403,-2.4187258906024245,-2.0775452370951686
2021-01-05,244430.59976772175,287809.2518575393,43378.65208981752,-1.9378018752197357,-0.8221620058275092
2021-01-06,242303.51488770996,285682.1669775275,43378.65208981752,-2.791159102711538,-1.5551463635857021
2021-01-07,245615.17709142188,288993.8291812394,43378.65208981752,-1.4625657291676752,-0.4139617233721915
2021-01-08,248620.41388998675,291999.06597980426,43378.65208981752,-0.2569060178516769,0.0
2021-01-11,245874.98344338464,289253.63553320215,43378.65208981752,-1.3583349905266995,-0.9402189138481676
2021-01-12,246499.79311875944,289878.445208577,43378.65208981752,-1.1076699337166707,-0.7262423131771056
2021-01-13,246002.43348810077,289381.0855779183,43378.65208981752,-1.3072037837635442,-0.8965714986454931
2021-01-14,244303.58986087088,287682.2419506884,43378.65208981752,-1.9887565047188804,-1.4783691223910989
2021-01-15,241329.53484986472,284708.18693968223,43378.65208981752,-3.181906511307353,-2.4968843703857213
2021-01-19,243661.99122280366,287040.64331262116,43378.65208981752,-2.2461570626789995,-1.6980953862112846
2021-01-20,245189.8295802347,288568.4816700522,43378.65208981752,-1.633209306336636,-1.1748613983543765
2021-01-21,247435.5067134251,290814.1588032426,43378.65208981752,-0.7322744963395578,-0.4057914269642193
2021-01-22,248760.4501619005,292139.102251718,43378.65208981752,-0.20072538967291775,0.0
2021-01-25,251772.19683687488,295150.8489266924,43378.65208981752,0.0,0.0
2021-01-26,251812.2115689625,295190.86365878,43378.65208981752,0.0,0.0
2021-01-27,246397.84387813252,289776.49596795003,43378.65208981752,-2.1501608905679204,-1.834192164256343
2021-01-28,244738.76818051495,288117.4202703325,43378.65208981752,-2.8090152357485576,-2.3962270717917344
2021-01-29,240103.63030462372,283482.28239444125,43378.65208981752,-4.649727346972687,-3.9664443266350657
2021-02-01,244811.58591198406,288190.2380018016,43378.65208981752,-2.780097761486522,-2.3715590551171783
2021-02-02,248323.45369863024,291702.1057884478,43378.65208981752,-1.3854601604087802,-1.181865125190662
2021-02-03,246139.37166924326,289518.0237590608,43378.65208981752,-2.252805717551798,-1.9217532105860302
2021-02-04,247727.9756884111,291106.6277782286,43378.65208981752,-1.621937178941324,-1.3835915617200434
2021-02-05,247599.83056945476,290978.48265927227,43378.65208981752,-1.6728263388267495,-1.4270024984163965
2021-02-08,251112.05027208282,294490.70236190036,43378.65208981752,-0.2780489844067424,-0.23718935206916703
2021-02-09,249882.80544900682,293261.45753882435,43378.65208981752,-0.7662083216434024,-0.6536130881699354
2021-02-10,248289.34025334154,291667.99234315904,43378.65208981752,-1.399007337122793,-1.193421528009464
2021-02-11,249256.92273645473,292635.57482627226,43378.65208981752,-1.0147596959601657,-0.865639539393559
2021-02-12,249960.4283751379,293339.0804649554,43378.65208981752,-0.7353826020933263,-0.627317245145198
2021-02-16,247506.38565518594,290885.0377450035,43378.65208981752,-1.7099353073261714,-1.4586582594079744
2021-02-17,245943.7483480263,289322.4004378438,43378.65208981752,-2.330491910766219,-1.98802332436675
2021-02-18,244204.239156369,287582.8912461865,43378.65208981752,-3.021288111958753,-2.577306193794593
2021-02-19,244815.04077111388,288193.6928609314,43378.65208981752,-2.778725763238976,-2.370388673660595
2021-02-22,239402.47134413256,282781.12343395007,43378.65208981752,-4.92817252487826,-4.203971651092397
2021-02-23,239582.5585889473,282961.2106787648,43378.65208981752,-4.856656038964946,-4.142964598711918
2021-02-24,240859.6315055634,284238.2835953809,43378.65208981752,-4.349503145680278,-3.710338432445359
2021-02-25,235502.33725981362,278880.9893496311,43378.65208981752,-6.476998953913782,-5.525196175448688
2021-02-26,235929.07761170028,279307.7297015178,43378.65208981752,-6.307531258432386,-5.3806319614356335
2021-03-01,237792.02445440623,281170.67654422374,43378.65208981752,-5.567715333263978,-4.749532875367923
2021-03-02,237162.0617623523,280540.7138521698,43378.65208981752,-5.817886954460915,-4.962941476245941
2021-03-03,235993.133160404,279371.7852502215,43378.65208981752,-6.2820934338310375,-5.358932255723281
2021-03-04,234372.70471465692,277751.35680447443,43378.65208981752,-6.925600131004572,-5.907874870566598
2021-03-05,234989.9195647429,278368.5716545604,43378.65208981752,-6.680490949745932,-5.698784777995369
2021-03-08,235028.07379542902,278406.72588524653,43378.65208981752,-6.66533909096656,-5.685859503068757
2021-03-09,235243.07455919805,278621.72664901556,43378.65208981752,-6.579957702022221,-5.613025011816497
2021-03-10,234991.97976076844,278370.631850586,43378.65208981752,-6.679672801963211,-5.698086858012319
2021-03-11,236089.26390547847,279467.915995296,43378.65208981752,-6.243917864633842,-5.326366632288004
2021-03-12,236008.05815493726,279386.7102447548,43378.65208981752,-6.276166400173578,-5.353876206783181
2021-03-15,237014.0176154103,280392.66970522783,43378.65208981752,-5.876678442776595,-5.013093484714981
2021-03-16,237076.3658532387,280455.01794305624,43378.65208981752,-5.851918627738262,-4.991972154245728
2021-03-17,237503.08400938145,280881.736099199,43378.65208981752,-5.682459746660173,-4.8474154593488255
2021-03-18,236054.74974919594,279433.40183901344,43378.65208981752,-6.257624172230081,-5.338058781514688
2021-03-19,238615.94007263076,281994.5921624483,43378.65208981752,-5.2405208683526165,-4.470420030203137
2021-03-22,238894.88350130938,282273.5355911269,43378.65208981752,-5.129746483369225,-4.375924074189719
2021-03-23,237682.8948779187,281061.5469677362,43378.65208981752,-5.611053015661338,-4.786502033266271
2021-03-24,236746.66167778109,280125.3137675986,43378.65208981752,-5.982851187920046,-5.103664017391852
2021-03-25,237300.27185209293,280678.92394191044,43378.65208981752,-5.763000780005956,-4.916120891073494
2021-03-26,238359.50419961443,281738.15628943196,43378.65208981752,-5.342357022929301,-4.557291239507477
2021-03-29,237663.7714115766,281042.4235013941,43378.65208981752,-5.618647352021345,-4.792980372773492
2021-03-30,236790.33343463065,280168.98552444816,43378.65208981752,-5.965508201820413,-5.088869603937363
2021-03-31,237094.3328417744,280472.9849315919,43378.65208981752,-5.844783553381161,-4.9858855876382835
2021-04-01,238411.98311525577,281790.6352050733,43378.65208981752,-5.321516526229653,-4.539513278837937
2021-04-05,239083.27225076413,282461.92434058164,43378.65208981752,-5.054933292904407,-4.312104771952607
2021-04-06,238978.19046297937,282356.8425527969,43378.65208981752,-5.096663512074484,-4.347702685276311
2021-04-07,238308.04802403925,284069.78059409716,45761.73257005792,-5.362791367735131,-3.7674211616312236
2021-04-08,238858.5468200292,284620.2793900871,45761.73257005792,-5.1441765545138125,-3.580932057880948
2021-04-09,240203.5712345665,285965.3038046244,45761.73257005792,-4.610038672098627,-3.1252863790593777
2021-04-12,239980.1716502081,285741.90422026603,45761.73257005792,-4.698755411833555,-3.2009660872960866
2021-04-13,240040.79710437288,285802.5296744308,45761.73257005792,-4.674679750932508,-3.180428373691635
2021-04-14,238451.71962089627,284213.4521909542,45761.73257005792,-5.305736312318299,-3.718750415160188
2021-04-15,239748.04076154722,285509.77333160513,45761.73257005792,-4.790939538732941,-3.279603645987339
2021-04-16,240131.98496510123,285893.71753515914,45761.73257005792,-4.63846710653365,-3.1495372208970918
2021-04-19,239265.3446906639,285027.0772607218,45761.73257005792,-4.982628443681514,-3.4431236360373263
2021-04-20,238204.80536001662,283966.53793007456,45761.73257005792,-5.403791231633448,-3.802396046267875
2021-04-21,238983.9887931245,284745.7213631824,45761.73257005792,-5.094360871503955,-3.538436849343496
2021-04-22,237069.38123941244,282831.1138094704,45761.73257005792,-5.8546923668602595,-4.187036717910287
