date,ticker,action,reason,shares,price,value,cost
2018-07-27,NFLX,SELL,trailing_stop,307.4229006043479,355.2099914550781,109199.68589676575,164.88080274158165
2018-10-08,MSFT,SELL,rebalance,1313.560686527037,107.13015747070312,140721.96319496637,215.68732558425918
2018-10-08,INTU,SELL,rebalance,407.3918068445801,212.64825439453125,86631.156580134,131.40258957179284
2018-10-08,MA,SELL,rebalance,419.6925372011487,204.7227020263672,85920.59023612078,130.36264730861149
2018-10-08,MSFT,BUY,rebalance_megacap,1178.5978344798502,107.13015747070312,126263.37160245604,193.52571957778352
2018-10-08,AAPL,BUY,rebalance_megacap,2326.188522567166,54.27907943725586,126263.37160245604,197.53966614366675
2018-10-08,GOOG,BUY,rebalance_megacap,2197.8531748374967,57.44850158691406,126263.37160245604,197.09795428514914
2018-10-08,MA,BUY,rebalance_momentum,396.48416864589086,204.7227020263672,81169.31031586463,123.15311754359976
2018-10-08,SBUX,BUY,rebalance_momentum,1513.1305763367627,53.64329528808594,81169.31031586463,127.06253318703595
2018-11-14,AAPL,SELL,trailing_stop,2326.188522567166,45.4694938659668,105770.61475795011,166.80132459928106
2018-12-21,MA,SELL,trailing_stop,396.48416864589086,172.2144012451172,68280.28370652016,103.822390377592
2018-12-24,MSFT,SELL,trailing_stop,1178.5978344798502,91.36424255371094,107681.6984226955,165.6538588632089
2018-12-24,GOOG,SELL,trailing_stop,2197.8531748374967,48.81100082397461,107279.41312796826,168.62292705966965
2019-01-07,SBUX,SELL,rebalance,1513.1305763367627,60.636966705322266,91751.64837813737,142.9455381363588
2019-01-07,NFLX,BUY,rebalance_megacap,275.52733877127974,315.3399963378906,86884.7899991241,131.29921224192998
2019-01-07,GOOG,BUY,rebalance_megacap,1626.462107105907,53.419498443603516,86884.7899991241,136.02819471428842
2019-01-07,GOOGL,BUY,rebalance_megacap,1615.0789590782601,53.79600143432617,86884.7899991241,135.987679662525
2019-01-07,MTD,BUY,rebalance_momentum,104.67878493878278,533.5800170898438,55854.507856579796,84.23644296332492
2019-01-07,SPGI,BUY,rebalance_momentum,330.7652121285255,168.86451721191406,55854.507856579796,84.95769404094153
2019-04-08,NFLX,SELL,rebalance,275.52733877127974,361.4100036621094,99578.33651433946,150.33979080051134
2019-04-08,GOOG,SELL,rebalance,1626.462107105907,60.19200134277344,97900.00933488888,152.54845983949676
2019-04-08,GOOGL,SELL,rebalance,1615.0789590782601,60.41400146484375,97573.38259959233,152.0184742778489
2019-04-08,MTD,SELL,rebalance,104.67878493878278,738.3699951171875,77291.67392412217,116.39766271366317
2019-04-08,SPGI,SELL,rebalance,330.7652121285255,208.36245727539062,68919.0523803154,104.55525796558283
2019-04-08,AAPL,BUY,rebalance_megacap,2652.733256516187,48.9157829284668,129760.52414287062,203.92882923809316
2019-04-08,MSFT,BUY,rebalance_megacap,1109.9815836238765,116.90331268310547,129760.52414287062,198.53109540539995
2019-04-08,META,BUY,rebalance_megacap,741.7854546153865,174.92999267578125,129760.52414287062,197.24579024693116
2019-04-08,MA,BUY,rebalance_momentum,358.04044565221955,232.9833984375,83417.47980613113,126.3889923261238
2019-04-08,BBY,BUY,rebalance_momentum,1199.2472976314502,69.55819702148438,83417.47980613113,129.35610840529554
2019-05-24,AAPL,SELL,trailing_stop,2652.733256516187,43.918888092041016,116505.09503096994,184.047207798552
2019-05-31,BBY,SELL,trailing_stop,1199.2472976314502,58.262657165527344,69871.33415858632,109.05045617822955
2019-06-03,META,SELL,trailing_stop,741.7854546153865,164.14999389648438,121764.07784761657,185.25617372736068
2019-07-08,MSFT,SELL,rebalance,1109.9815836238765,133.99771118164062,148734.9916593723,226.99468644538698
2019-07-08,MA,SELL,rebalance,358.04044565221955,267.7817687988281,95876.70383827203,145.0792366510309
2019-07-08,META,BUY,rebalance_megacap,598.1438082771107,195.75999450683594,117092.62862262512,177.73863110946584
2019-07-08,MSFT,BUY,rebalance_megacap,873.8405125733841,133.99771118164062,117092.62862262512,178.70188639718313
2019-07-08,AAPL,BUY,rebalance_megacap,2385.5309466557624,49.08451461791992,117092.62862262512,183.99184118695632
2019-07-08,INTU,BUY,rebalance_momentum,281.9795798010017,266.94781494140625,75273.8326859733,113.91782512028173
2019-07-08,QCOM,BUY,rebalance_momentum,1033.4493980713314,72.83746337890625,75273.8326859733,116.53794496906005
2019-10-07,META,SELL,rebalance,598.1438082771107,179.67999267578125,107474.47509029515,163.31152399306816
2019-10-07,MSFT,SELL,rebalance,873.8405125733841,134.60096740722656,117619.77835200423,179.49295586358897
2019-10-07,AAPL,SELL,rebalance,2385.5309466557624,55.93178939819336,133427.01451122295,208.49388852967354
2019-10-07,INTU,SELL,rebalance,281.9795798010017,263.10125732421875,74189.18198539842,112.28978434375618
2019-10-07,QCOM,SELL,rebalance,1033.4493980713314,73.13793182373047,75584.35161941632,117.01537366072164
2019-10-07,AAPL,BUY,rebalance_megacap,2365.9634330045124,55.93178939819336,132332.56845863495,206.78366766343643
2019-10-07,MSFT,BUY,rebalance_megacap,983.1472314628414,134.60096740722656,132332.56845863495,201.9460028588725
2019-10-07,META,BUY,rebalance_megacap,736.4902819058932,179.67999267578125,132332.56845863495,201.08613216611587
2019-10-07,MA,BUY,rebalance_momentum,316.567069699697,268.7295837402344,85070.93686626534,128.72305443319274
2019-10-07,BKNG,BUY,rebalance_momentum,43.59124716231666,1951.56005859375,85070.93686626534,127.96942595695242
2020-01-07,AAPL,SELL,rebalance,2365.9634330045124,73.72321319580078,174426.4265848604,269.9234835738225
2020-01-07,MSFT,SELL,rebalance,983.1472314628414,155.21145629882812,152595.71355150867,232.3400141858803
2020-01-07,META,SELL,rebalance,736.4902819058932,213.05999755859375,156916.61766479764,237.96395597634677
2020-01-07,MA,SELL,rebalance,316.567069699697,296.7531433105469,93942.27300199406,142.02879697178983
2020-01-07,BKNG,SELL,rebalance,43.59124716231666,2068.050048828125,90148.88082250784,135.5827351283718
2020-01-07,AAPL,BUY,rebalance_megacap,2066.1568578622496,73.72321319580078,152323.72252814448,235.71939907027624
2020-01-07,META,BUY,rebalance_megacap,714.9334660357998,213.05999755859375,152323.72252814448,230.99851182420863
2020-01-07,MSFT,BUY,rebalance_megacap,981.3948413374596,155.21145629882812,152323.72252814448,231.92587495063756
2020-01-07,MA,BUY,rebalance_momentum,329.97929511847883,296.7531433105469,97922.39305380719,148.04656039971096
2020-01-07,MTD,BUY,rebalance_momentum,122.8390741541323,797.1599731445312,97922.39305380719,147.3902816186288
2020-02-25,MTD,SELL,trailing_stop,122.8390741541323,703.0,86355.86913035501,130.0717139326943
2020-02-27,AAPL,SELL,trailing_stop,2066.1568578622496,67.73896789550781,139959.33306181422,217.17563680141427
2020-02-27,MSFT,SELL,trailing_stop,981.3948413374596,156.2279815673828,153321.33518279323,233.42569486132118
2020-02-27,MA,SELL,trailing_stop,329.97929511847883,282.90582275390625,93353.0639772473,141.1987252044248
2020-03-03,META,SELL,trailing_stop,714.9334660357998,185.88999938964844,132898.98156503408,201.86258819311755
2020-04-07,MSFT,BUY,rebalance_megacap,671.808133527824,161.4724578857422,108478.51054837063,165.07612865312493
2020-04-07,AMZN,BUY,rebalance_megacap,1078.529613974189,100.58000183105469,108478.51054837063,166.4958054616206
2020-04-07,META,BUY,rebalance_megacap,642.5310038018197,168.8300018310547,108478.51054837063,164.9807158864753
2020-04-07,AMP,BUY,rebalance_momentum,702.7918254616184,99.22737121582031,69736.185352524,107.46918816750245
2020-04-07,MA,BUY,rebalance_momentum,271.9412581345017,256.43841552734375,69736.185352524,105.57145737110429
2020-04-16,AMP,SELL,trailing_stop,702.7918254616184,97.51094055175781,68529.89191284923,105.58415241407688
2020-07-07,MSFT,SELL,rebalance,671.808133527824,206.2529296875,138562.3957280049,210.20041151379624
2020-07-07,AMZN,SELL,rebalance,1078.529613974189,150.00599670410156,161785.90971908814,246.45775356690197
2020-07-07,META,SELL,rebalance,642.5310038018197,240.86000061035156,154760.01796787608,234.39943532287572
2020-07-07,MA,SELL,rebalance,271.9412581345017,297.3111877441406,80851.17845260464,122.24229307709948
2020-07-07,AAPL,BUY,rebalance_megacap,1859.4999412329726,92.54888916015625,172094.65395448744,264.654426209704
2020-07-07,MSFT,BUY,rebalance_megacap,834.386470123034,206.2529296875,172094.65395448744,261.0708014275569
2020-07-07,NFLX,BUY,rebalance_megacap,348.9631208462696,493.1600036621094,172094.65395448744,259.38942827316833
2020-07-07,INTU,BUY,rebalance_momentum,362.0457843002216,305.57537841796875,110632.27754217052,167.2811363359815
2020-07-07,POOL,BUY,rebalance_momentum,409.84237935034815,269.9385986328125,110632.27754217052,167.69042048423586
2020-09-08,AAPL,SELL,trailing_stop,1859.4999412329726,112.26695251464844,208760.39160339368,319.65513285649746
2020-09-17,NFLX,SELL,trailing_stop,348.9631208462696,470.20001220703125,164082.46368171967,247.3766806630687
2020-09-18,INTU,SELL,trailing_stop,362.0457843002216,298.3444519042969,108014.3510813109,163.34499318397036
2020-10-07,MSFT,SELL,rebalance,834.386470123034,208.3201446533203,173819.51015280376,263.65803114573885
2020-10-07,POOL,SELL,rebalance,409.84237935034815,329.8648986816406,135192.6149398451,204.34315117406635
2020-10-07,NFLX,BUY,rebalance_megacap,308.4562783280439,534.6599731445312,164919.225487134,248.48857229510259
2020-10-07,MSFT,BUY,rebalance_megacap,791.6623990521285,208.3201446533203,164919.225487134,250.15723036775216
2020-10-07,AAPL,BUY,rebalance_megacap,1440.142887945038,114.51587677001953,164919.225487134,252.42316266680996
2020-10-07,IDXX,BUY,rebalance_momentum,274.49835352806076,386.2300109863281,106019.50209887189,160.11100731325297
2020-10-07,SPGI,BUY,rebalance_momentum,302.2481901482374,350.7696838378906,106019.50209887189,160.13982293466182
2020-11-09,NFLX,SELL,trailing_stop,308.4562783280439,470.5,145128.67895334464,218.7929364544186
2021-01-07,MSFT,SELL,rebalance,791.6623990521285,217.28665161132812,172017.67189662808,260.8040690186309
2021-01-07,AAPL,SELL,rebalance,1440.142887945038,130.50299072265625,187942.95394479067,286.96006021850866
2021-01-07,IDXX,SELL,rebalance,274.49835352806076,495.19000244140625,135928.8403537224,204.97965727518678
2021-01-07,SPGI,SELL,rebalance,302.2481901482374,325.8879699707031,98499.04911472817,148.8219567801726
2021-01-07,TSLA,BUY,rebalance_megacap,631.4031051860297,272.0133361816406,171750.0651170993,259.8373056709976
2021-01-07,AAPL,BUY,rebalance_megacap,1316.0622922588873,130.50299072265625,171750.0651170993,262.23559912001645
2021-01-07,MSFT,BUY,rebalance_megacap,790.4308149785359,217.28665161132812,171750.0651170993,260.3983273420098
2021-01-07,IDXX,BUY,rebalance_momentum,222.96644843869024,495.19000244140625,110410.7561467067,166.47941987681858
2021-01-07,HOLX,BUY,rebalance_momentum,1416.0671337451472,77.97000122070312,110410.7561467067,170.7685612987578
2021-02-22,TSLA,SELL,trailing_stop,631.4031051860297,238.1666717529297,150379.17609662167,227.78283791691308
2021-02-25,AAPL,SELL,trailing_stop,1316.0622922588873,120.78483581542969,158960.36789336774,243.05010024770803
2021-03-04,HOLX,SELL,trailing_stop,1416.0671337451472,70.41000366210938,99705.29207278854,154.68592225775404
2021-04-07,MSFT,SELL,rebalance,790.4308149785359,249.32427978515625,197073.59366451754,298.385022503502
2021-04-07,IDXX,SELL,rebalance,222.96644843869024,489.2699890136719,109090.79177801541,164.51517179015568
2021-04-07,META,BUY,rebalance_megacap,541.5494646087649,313.0899963378906,169553.71989114484,256.2349337573021
2021-04-07,AAPL,BUY,rebalance_megacap,1327.9258755975488,127.68312072753906,169553.71989114484,258.981888466201
2021-04-07,GOOGL,BUY,rebalance_megacap,1514.5283447169918,111.95149993896484,169553.71989114484,259.64520024643684
2021-04-07,MRNA,BUY,rebalance_momentum,829.0774999464836,131.47000122070312,108998.8199300217,166.45986058503826
2021-04-07,IDXX,BUY,rebalance_momentum,222.77847073709623,489.2699890136719,108998.8199300217,164.376389909051
2021-05-12,MRNA,SELL,trailing_stop,829.0774999464836,152.67999267578125,126583.54661948414,192.8125274324099
2021-07-07,META,SELL,rebalance,541.5494646087649,350.489990234375,189807.666562157,286.616735400488
2021-07-07,AAPL,SELL,rebalance,1327.9258755975488,144.57000732421875,191978.25356115724,292.6184669678512
2021-07-07,GOOGL,SELL,rebalance,1514.5283447169918,126.4739990234375,191548.45639070522,292.6330884043631
2021-07-07,IDXX,SELL,rebalance,222.77847073709623,665.3099975585938,148216.74382220473,223.18307830778338
2021-07-07,AAPL,BUY,rebalance_megacap,1471.4668990187965,144.57000732421875,212729.98036849286,324.2492132367456
2021-07-07,MSFT,BUY,rebalance_megacap,759.939934749613,279.92999267578125,212729.98036849286,321.7604664307094
2021-07-07,META,BUY,rebalance_megacap,606.9502305222437,350.489990234375,212729.98036849286,321.2316219156186
2021-07-07,MRNA,BUY,rebalance_momentum,616.2910822049918,221.89999389648438,136754.98737974543,207.3232901844416
2021-07-07,POOL,BUY,rebalance_momentum,290.7700826035077,470.32000732421875,136754.98737974543,206.31734806331326
2021-08-11,MRNA,SELL,trailing_stop,616.2910822049918,385.3299865722656,237475.43443065652,358.4065945314575
2021-10-07,AAPL,SELL,rebalance,1471.4668990187965,143.2899932861328,210846.48208117002,321.42433104907667
2021-10-07,MSFT,SELL,rebalance,759.939934749613,294.8500061035156,224068.29439922867,338.77242525675763
2021-10-07,META,SELL,rebalance,606.9502305222437,329.2200012207031,199820.1556334391,301.86573533041246
2021-10-07,POOL,SELL,rebalance,290.7700826035077,452.5400085449219,131585.09566599902,198.63942657260333
2021-10-07,MSFT,BUY,rebalance_megacap,707.1670332097467,294.8500061035156,208508.20405809884,315.24621795006556
2021-10-07,TSLA,BUY,rebalance_megacap,788.2014788274041,264.53668212890625,208508.20405809884,315.525060928216
2021-10-07,AAPL,BUY,rebalance_megacap,1455.1483971510359,143.2899932861328,208508.20405809884,317.85970058009445
2021-10-07,MRNA,BUY,rebalance_momentum,433.28482890486583,309.3599853515625,134040.98832306356,202.5947662360078
2021-10-07,SPGI,BUY,rebalance_momentum,310.8263917727891,431.2406921386719,134040.98832306356,202.20863558074188
2021-11-04,MRNA,SELL,trailing_stop,433.28482890486583,284.0199890136719,123061.55234535069,186.13723285895352
2021-11-09,TSLA,SELL,trailing_stop,788.2014788274041,341.1666564941406,268908.0631752826,406.13172429006255
2022-01-07,MSFT,SELL,rebalance,707.1670332097467,314.0400085449219,222078.7411518759,335.6026307883177
2022-01-07,AAPL,SELL,rebalance,1455.1483971510359,172.1699981689453,250532.89687303753,380.898742841953
2022-01-07,SPGI,SELL,rebalance,310.8263917727891,445.8895263671875,138594.2326099908,209.02489267208182
2022-01-07,AAPL,BUY,rebalance_megacap,1475.926917681826,172.1699981689453,254110.33471477707,386.3378078779078
2022-01-07,TSLA,BUY,rebalance_megacap,742.3180920713863,342.32000732421875,254110.33471477707,383.7757887373241
2022-01-07,GOOGL,BUY,rebalance_megacap,1854.5898529689173,137.01699829101562,254110.33471477707,387.68036539207435
2022-01-07,MRNA,BUY,rebalance_momentum,763.848514350499,213.86000061035156,163356.64374521386,247.75690327023722
2022-01-07,NUE,BUY,rebalance_momentum,1427.4435534799393,114.44000244140625,163356.64374521386,250.29111193376718
2022-01-18,MRNA,SELL,trailing_stop,763.848514350499,186.61000061035156,142541.77172916275,216.53413478596335
2022-01-21,NUE,SELL,trailing_stop,1427.4435534799393,93.05000305175781,132823.62700752038,204.42348640930928
2022-01-24,TSLA,SELL,trailing_stop,742.3180920713863,310.0,230118.60854212978,347.78546332226495
2022-04-07,AAPL,SELL,rebalance,1475.926917681826,172.13999938964844,254066.0587089152,386.2719346852142
2022-04-07,GOOGL,SELL,rebalance,1854.5898529689173,135.8885040283203,252017.44070604868,384.54606174429506
2022-04-07,TSLA,BUY,rebalance_megacap,616.5913514864291,352.4200134277344,217299.13237027221,328.11312201247887
2022-04-07,AAPL,BUY,rebalance_megacap,1262.33956744942,172.13999938964844,217299.13237027221,330.3720825542917
2022-04-07,MSFT,BUY,rebalance_megacap,721.037714075602,301.3699951171875,217299.13237027221,328.4818979289592
2022-04-07,MRNA,BUY,rebalance_momentum,878.5679206345237,159.0,139692.29938088928,212.69412989886467
2022-04-07,CF,BUY,rebalance_momentum,1327.747368087428,105.20999908447266,139692.29938088928,214.3251715241911
2022-04-22,MRNA,SELL,trailing_stop,878.5679206345237,140.33999633789062,123298.21876443725,188.0897498914175
2022-04-26,TSLA,SELL,trailing_stop,616.5913514864291,292.1400146484375,180131.00645534525,272.36105641293017
2022-05-09,CF,SELL,trailing_stop,1327.747368087428,90.87999725341797,120665.6771650184,185.80107201691487
2022-05-12,AAPL,SELL,trailing_stop,1262.33956744942,142.55999755859375,179959.1256537056,274.3629124857581
2022-05-12,MSFT,SELL,trailing_stop,721.037714075602,255.35000610351562,184116.98469006992,278.709302404649
2022-07-07,AAPL,BUY,rebalance_megacap,739.2689421367859,146.35000610351562,108192.01419385815,164.8778704900496
2022-07-07,GOOG,BUY,rebalance_megacap,906.8447053396793,119.30599975585938,108192.01419385815,165.4710007812245
2022-07-07,GOOGL,BUY,rebalance_megacap,910.8375508846757,118.78299713134766,108192.01419385815,165.48343997342567
2022-07-07,APA,BUY,rebalance_momentum,2015.4161839302303,34.5099983215332,69552.0091246231,111.45212658955829
2022-07-07,CF,BUY,rebalance_momentum,821.8363627775503,84.62999725341797,69552.0091246231,107.25277976965302
2022-08-04,APA,SELL,trailing_stop,2015.4161839302303,30.68000030517578,61832.969138035674,99.8737846227736
2022-09-12,CF,SELL,trailing_stop,821.8363627775503,99.4800033569336,81756.2841279608,125.5910130323078
2022-09-15,GOOG,SELL,trailing_stop,906.8447053396793,103.9000015258789,94221.16626852789,144.51485472705278
2022-09-15,GOOGL,SELL,trailing_stop,910.8375508846757,102.91000366210938,93734.2956971287,143.79726856839
2022-09-29,AAPL,SELL,trailing_stop,739.2689421367859,142.47999572753906,105331.03571715158,160.58586355775338
2022-10-07,AAPL,BUY,rebalance_megacap,761.0554443889966,140.08999633789062,106616.25441738626,162.5900220003838
2022-10-07,MSFT,BUY,rebalance_megacap,455.1581792910165,234.24000549316406,106616.25441738626,161.52124072420273
2022-10-07,GOOGL,BUY,rebalance_megacap,1080.4241395183114,98.68000030517578,106616.25441738626,163.71437013967912
2022-10-07,IDXX,BUY,rebalance_momentum,205.67465702026394,333.239990234375,68539.02069689118,103.59004114326116
2022-10-07,KLAC,BUY,rebalance_momentum,218.1659660616996,314.1600036621094,68539.02069689118,103.59294404328222
2022-10-14,KLAC,SELL,trailing_stop,218.1659660616996,263.70001220703125,57530.36791362895,87.07766028796155
2022-11-02,GOOGL,SELL,trailing_stop,1080.4241395183114,86.97000122070312,93964.48873278467,144.7371933496482
2022-12-19,AAPL,SELL,trailing_stop,761.0554443889966,132.3699951171875,100740.90545768045,153.77713762481085
2023-01-09,MSFT,SELL,rebalance,455.1581792910165,227.1199951171875,103375.52345812361,156.6592831200622
2023-01-09,IDXX,SELL,rebalance,205.67465702026394,448.0799865722656,92158.6975558952,139.05546618580993
2023-01-09,AAPL,BUY,rebalance_megacap,819.7447119591883,130.14999389648438,106689.7692581637,162.9060317346568
2023-01-09,GOOG,BUY,rebalance_megacap,1201.4613242296703,88.80000305175781,106689.7692581637,164.24960041908355
2023-01-09,GOOGL,BUY,rebalance_megacap,1212.1083086472484,88.0199966430664,106689.7692581637,164.28498098872222
2023-01-09,NVR,BUY,rebalance_momentum,14.39929319388889,4763.169921875,68586.28023739097,103.3154805411091
2023-01-09,MA,BUY,rebalance_momentum,184.8836294355418,370.9700012207031,68586.28023739097,103.53473805712032
2023-02-21,GOOG,SELL,trailing_stop,1201.4613242296703,92.05000305175781,110594.51856191012,170.1085880842329
2023-02-23,GOOGL,SELL,trailing_stop,1212.1083086472484,90.88999938964844,110168.5234331362,169.5041384827655
2023-04-10,AAPL,SELL,rebalance,819.7447119591883,162.02999877929688,132823.23467808234,202.10586729681958
2023-04-10,NVR,SELL,rebalance,14.39929319388889,5479.8701171875,78906.25648181309,118.77372830402149
2023-04-10,MA,SELL,rebalance,184.8836294355418,360.1400146484375,66583.99301317231,100.52700602670343
2023-04-10,GOOGL,BUY,rebalance_megacap,1048.131408806825,106.44000244140625,111563.10971231303,171.01961650234662
2023-04-10,GOOG,BUY,rebalance_megacap,1043.133360408634,106.94999694824219,111563.10971231303,171.00355120699152
2023-04-10,AAPL,BUY,rebalance_megacap,688.5336700167144,162.02999877929688,111563.10971231303,169.75587905125377
2023-04-10,IDXX,BUY,rebalance_momentum,150.2852809489582,477.2200012207031,71719.14195791553,108.15103186332621
2023-04-10,KLAC,BUY,rebalance_momentum,187.4177213821835,382.6700134277344,71719.14195791553,108.26388701107538
2023-07-07,GOOGL,SELL,rebalance,1048.131408806825,119.4800033569336,125230.744242747,191.52067380050838
2023-07-07,GOOG,SELL,rebalance,1043.133360408634,120.13999938964844,125322.0412828152,191.64166021485602
2023-07-07,AAPL,SELL,rebalance,688.5336700167144,190.67999267578125,131289.59515581588,199.34581391333813
2023-07-07,IDXX,SELL,rebalance,150.2852809489582,498.010009765625,74843.57423302036,112.82575813802079
2023-07-07,KLAC,SELL,rebalance,187.4177213821835,455.8299865722656,85430.61742104532,128.83374009584114
2023-07-07,AAPL,BUY,rebalance_megacap,932.7029934489275,190.67999267578125,177847.79995952075,270.0390107872804
2023-07-07,NVDA,BUY,rebalance_megacap,4184.358912432811,42.50299835205078,177847.79995952075,281.4205820130895
2023-07-07,MSFT,BUY,rebalance_megacap,527.3939840926673,337.2200012207031,177847.79995952075,268.62307374909176
2023-07-07,MA,BUY,rebalance_momentum,294.1513087882957,388.67999267578125,114330.72854540624,172.53660955094884
2023-07-07,LNC,BUY,rebalance_momentum,4383.846966252578,26.079999923706055,114330.72854540624,187.1994407276273
2023-09-21,NVDA,SELL,trailing_stop,4184.358912432811,41.016998291015625,171629.8423602526,272.0926556158703
2023-09-26,LNC,SELL,trailing_stop,4383.846966252578,24.0,105212.32719006186,173.43324613475883
2023-10-09,AAPL,SELL,rebalance,932.7029934489275,178.99000549316406,166944.5139209141,253.6841626568038
2023-10-09,MSFT,SELL,rebalance,527.3939840926673,329.82000732421875,173945.08769619244,262.7697132025611
2023-10-09,MA,SELL,rebalance,294.1513087882957,394.739990234375,116113.28475852047,175.21122415817277
2023-10-09,NVDA,BUY,rebalance_megacap,3871.8342026529326,45.27299880981445,175289.5452485051,276.48893677212504
2023-10-09,AAPL,BUY,rebalance_megacap,979.3258833952028,178.99000549316406,175289.5452485051,266.36519014017216
2023-10-09,GOOG,BUY,rebalance_megacap,1256.5558799175994,139.5,175289.5452485051,267.349526864245
2023-10-09,MA,BUY,rebalance_momentum,285.46926842723735,394.739990234375,112686.13623118185,170.03942983219903
2023-10-09,JNJ,BUY,rebalance_momentum,710.7741958068967,158.5399932861328,112686.13623118185,171.52484721957836
2024-01-08,NVDA,SELL,rebalance,3871.8342026529326,52.25299835205078,202314.94621063754,317.02824284721686
2024-01-08,AAPL,SELL,rebalance,979.3258833952028,185.55999755859375,181723.7085318815,276.01702909675066
2024-01-08,GOOG,SELL,rebalance,1256.5558799175994,140.52999877929688,176583.79627093856,269.2850306032371
2024-01-08,MA,SELL,rebalance,285.46926842723735,421.9800109863281,120462.32502718468,181.70393998940148
2024-01-08,JNJ,SELL,rebalance,710.7741958068967,161.52999877929688,114811.35498104374,174.7139710058818
2024-01-08,NVDA,BUY,rebalance_megacap,4203.162541719237,52.25299835205078,219627.84536585686,344.15802672088853
2024-01-08,AAPL,BUY,rebalance_megacap,1183.5947847353555,185.55999755859375,219627.84536585686,333.58993788456615
2024-01-08,GOOGL,BUY,rebalance_megacap,1581.877349170734,138.83999633789062,219627.84536585686,334.992478535115
2024-01-08,MA,BUY,rebalance_momentum,334.5877185835222,421.9800109863281,141189.32916376516,212.97058765540044
2024-01-08,GL,BUY,rebalance_momentum,1164.9284877792472,121.19999694824219,141189.32916376516,216.06431353475278
2024-04-05,GL,SELL,trailing_stop,1164.9284877792472,108.44999694824219,126336.49094457975,193.73610875738387
2024-04-08,NVDA,SELL,rebalance,4203.162541719237,87.13300323486328,366234.17534427845,564.0695366024871
2024-04-08,AAPL,SELL,rebalance,1183.5947847353555,168.4499969482422,199376.53787662598,303.21252794265587
2024-04-08,GOOGL,SELL,rebalance,1581.877349170734,154.85000610351562,244953.7171741013,372.98915065752266
2024-04-08,MA,SELL,rebalance,334.5877185835222,478.8500061035156,160217.33108588096,241.51719073380536
2024-04-08,NVDA,BUY,rebalance_megacap,3159.1974530359785,87.13300323486328,275270.36189495574,423.96680413483733
2024-04-08,GOOGL,BUY,rebalance_megacap,1777.6580629318178,154.85000610351562,275270.36189495574,419.1551339747057
2024-04-08,GOOG,BUY,rebalance_megacap,1762.9714549185867,156.13999938964844,275270.36189495574,419.1112626958604
2024-04-08,GL,BUY,rebalance_momentum,1640.7929611932716,107.8499984741211,176959.51836104298,271.4770818973751
2024-04-08,ITW,BUY,rebalance_momentum,675.3148854775227,262.0400085449219,176959.51836104298,267.854731966606
2024-04-11,GL,SELL,trailing_stop,1640.7929611932716,49.16999816894531,80677.78689749152,127.27049093043851
2024-04-19,NVDA,SELL,trailing_stop,3159.1974530359785,76.19999694824219,240730.83628023605,372.15835740509266
2024-07-08,GOOGL,SELL,rebalance,1777.6580629318178,189.02999877929688,336030.7014660088,510.3003846231835
2024-07-08,GOOG,SELL,rebalance,1762.9714549185867,190.47999572753906,335810.7952006657,509.927212457601
2024-07-08,ITW,SELL,rebalance,675.3148854775227,233.91000366210938,157962.9073351243,239.41347155519168
2024-07-08,AAPL,BUY,rebalance_megacap,1193.8270858897072,227.82000732421875,271977.69545124384,412.1528891412884
2024-07-08,NVDA,BUY,rebalance_megacap,2121.510935456953,128.1999969482422,271977.69545124384,415.3974818174363
2024-07-08,GOOGL,BUY,rebalance_megacap,1438.80705288896,189.02999877929688,271977.69545124384,413.0236777955964
2024-07-08,MA,BUY,rebalance_momentum,391.8133919974889,446.239990234375,174842.8042186568,263.6575030103043
2024-07-08,FTNT,BUY,rebalance_momentum,2908.7140649362605,60.11000061035156,174842.8042186568,272.5782402990403
2024-07-24,NVDA,SELL,trailing_stop,2121.510935456953,114.25,242382.6243759569,371.005701371869
2024-08-05,GOOGL,SELL,trailing_stop,1438.80705288896,159.25,229130.02317256687,348.75505880252734
2024-10-07,AAPL,SELL,rebalance,1193.8270858897072,221.69000244140625,264659.52958550607,401.1762207945428
2024-10-07,MA,SELL,rebalance,391.8133919974889,491.29998779296875,192497.914705488,290.14139961580344
2024-10-07,FTNT,SELL,rebalance,2908.7140649362605,77.4800033569336,225367.1755156214,348.4164332011064
2024-10-07,NVDA,BUY,rebalance_megacap,2128.478031867713,127.72000122070312,271849.2168283841,415.22906738773065
2024-10-07,GOOGL,BUY,rebalance_megacap,1667.9913115401387,162.97999572753906,271849.2168283841,413.63266561817284
2024-10-07,GOOG,BUY,rebalance_megacap,1653.6846391977194,164.38999938964844,271849.2168283841,413.58982916079776
2024-10-07,KLAC,BUY,rebalance_momentum,223.57288195667297,781.6699829101562,174760.21081824694,263.0387378360815
2024-10-07,MA,BUY,rebalance_momentum,355.7097805015415,491.29998779296875,174760.21081824694,263.404406000031
2024-10-16,KLAC,SELL,trailing_stop,223.57288195667297,682.5900268554688,152608.61949895995,229.838192401915
