date,original_value,enhanced_value,cumulative_premium
2018-08-08,236133.571338798,248904.94387466006,12771.372535862067
2018-08-09,235531.92771830247,248303.30025416453,12771.372535862067
2018-08-10,234997.5710432983,247768.94357916035,12771.372535862067
2018-08-13,235094.2731605118,247865.64569637386,12771.372535862067
2018-08-14,236418.406769955,249189.77930581706,12771.372535862067
2018-08-15,235063.98796210618,247835.36049796824,12771.372535862067
2018-08-16,235404.92151439143,248176.2940502535,12771.372535862067
2018-08-17,235967.66361455497,248739.03615041703,12771.372535862067
2018-08-20,236513.3010535517,249284.67358941375,12771.372535862067
2018-08-21,236916.5674313979,249687.93996725997,12771.372535862067
2018-08-22,237026.3426318406,249797.71516770267,12771.372535862067
2018-08-23,236986.65625000675,249758.0287858688,12771.372535862067
2018-08-24,237608.1386762556,250379.51121211765,12771.372535862067
2018-08-27,238481.40840570326,251252.78094156532,12771.372535862067
2018-08-28,238739.14849006548,251510.52102592753,12771.372535862067
2018-08-29,241003.73448038427,253775.10701624633,12771.372535862067
2018-08-30,241002.68027140314,253774.0528072652,12771.372535862067
2018-08-31,241749.3887635417,254520.76129940376,12771.372535862067
2018-09-04,242425.75321366847,255197.12574953053,12771.372535862067
2018-09-05,241165.80177285953,253937.1743087216,12771.372535862067
2018-09-06,240299.26256502737,253070.63510088943,12771.372535862067
2018-09-07,240525.96532434656,253297.33786020862,12771.372535862067
2018-09-10,240558.51147293026,253329.88400879232,12771.372535862067
2018-09-11,242472.31366059883,255243.68619646088,12771.372535862067
2018-09-12,242185.21845268353,254956.5909885456,12771.372535862067
2018-09-13,242520.77057799505,255292.1431138571,12771.372535862067
2018-09-14,240530.7763374258,253302.14887328786,12771.372535862067
2018-09-17,238260.91907559216,251032.29161145422,12771.372535862067
2018-09-18,239695.22348594357,252466.59602180563,12771.372535862067
2018-09-19,240413.24576074857,253184.61829661063,12771.372535862067
2018-09-20,241356.18152680056,254127.55406266262,12771.372535862067
2018-09-21,240630.75716292302,253402.12969878508,12771.372535862067
2018-09-24,240506.41452997242,253277.78706583448,12771.372535862067
2018-09-25,241509.21520833863,254280.5877442007,12771.372535862067
2018-09-26,241560.2511622499,254331.62369811194,12771.372535862067
2018-09-27,242732.86627157917,255504.23880744123,12771.372535862067
2018-09-28,242235.5473639301,255006.91989979215,12771.372535862067
2018-10-01,243889.1362823189,256660.50881818097,12771.372535862067
2018-10-02,243155.3638780358,255926.73641389786,12771.372535862067
2018-10-03,241782.6056810607,256004.67385100914,14222.06816994843
2018-10-04,239834.48210595595,254056.5502759044,14222.06816994843
2018-10-05,236865.8731211014,251087.94129104985,14222.06816994843
2018-10-08,236357.64592049603,250579.71409044447,14222.06816994843
2018-10-09,237447.8602996867,251669.92846963514,14222.06816994843
2018-10-10,225414.11490330863,239636.18307325707,14222.06816994843
2018-10-11,223103.1784493197,237325.24661926815,14222.06816994843
2018-10-12,229875.90973509548,244097.97790504392,14222.06816994843
2018-10-15,226761.31744881126,240983.3856187597,14222.06816994843
2018-10-16,232262.89354070852,246484.96171065696,14222.06816994843
2018-10-17,233172.07489109773,247394.14306104617,14222.06816994843
2018-10-18,227613.45062426824,241835.51879421668,14222.06816994843
2018-10-19,226469.08698949355,240691.155159442,14222.06816994843
2018-10-22,226357.40137707992,240579.46954702836,14222.06816994843
2018-10-23,225545.9501640199,239768.01833396833,14222.06816994843
2018-10-24,214884.08058865162,229106.14875860006,14222.06816994843
2018-10-25,220351.99174168488,234574.05991163332,14222.06816994843
2018-10-26,218188.9105112401,232410.97868118854,14222.06816994843
2018-10-29,215175.099893815,229397.16806376344,14222.06816994843
2018-10-30,216796.96286598852,231019.03103593696,14222.06816994843
2018-10-31,220175.31851254177,234397.3866824902,14222.06816994843
2018-11-01,220691.90272762644,234913.97089757488,14222.06816994843
2018-11-02,217563.61432549506,231785.6824954435,14222.06816994843
2018-11-05,217119.0145896251,231341.08275957353,14222.06816994843
2018-11-06,218377.9363921518,232600.00456210025,14222.06816994843
2018-11-07,223052.62499893233,237274.69316888077,14222.06816994843
2018-11-08,222733.7737768188,236955.84194676724,14222.06816994843
2018-11-09,220099.55359810183,234321.62176805027,14222.06816994843
2018-11-12,215110.50612259615,229332.5742925446,14222.06816994843
2018-11-13,214723.99249122027,228946.0606611687,14222.06816994843
2018-11-14,212444.67460342846,226666.7427733769,14222.06816994843
2018-11-15,214450.11158587574,228672.17975582418,14222.06816994843
2018-11-16,215134.91139718686,229356.9795671353,14222.06816994843
2018-11-19,212851.78133214754,227073.84950209598,14222.06816994843
2018-11-20,208762.73954129155,222984.80771124,14222.06816994843
2018-11-21,210016.47804456524,224238.54621451368,14222.06816994843
2018-11-23,209702.69146566826,223924.7596356167,14222.06816994843
2018-11-26,211288.9315345683,225510.99970451675,14222.06816994843
2018-11-27,212511.57610237208,226733.64427232053,14222.06816994843
2018-11-28,215807.75593927177,230029.8241092202,14222.06816994843
2018-11-29,215489.33215808502,229711.40032803346,14222.06816994843
2018-11-30,216745.0055897545,230967.07375970294,14222.06816994843
2018-12-03,218528.05235735938,232750.12052730782,14222.06816994843
2018-12-04,214503.2262958555,228725.29446580395,14222.06816994843
2018-12-06,214333.01416646183,228555.08233641027,14222.06816994843
2018-12-07,210601.09270342212,224823.16087337057,14222.06816994843
2018-12-10,211990.7690241356,226212.83719408404,14222.06816994843
2018-12-11,212223.56699536816,226445.6351653166,14222.06816994843
2018-12-12,212687.662628901,226909.73079884943,14222.06816994843
2018-12-13,212682.03955384326,226904.1077237917,14222.06816994843
2018-12-14,209737.9849728077,223960.05314275614,14222.06816994843
2018-12-17,207024.58398124337,221246.6521511918,14222.06816994843
2018-12-18,207619.00906839894,221841.07723834738,14222.06816994843
2018-12-19,206835.93250882966,221058.0006787781,14222.06816994843
2018-12-20,205710.92150145088,219932.98967139932,14222.06816994843
2018-12-21,204018.23508572057,218240.30325566902,14222.06816994843
2018-12-24,201827.66391202918,216049.73208197762,14222.06816994843
2018-12-26,201827.66391202918,216049.73208197762,14222.06816994843
2018-12-27,201827.66391202918,216049.73208197762,14222.06816994843
2018-12-28,201827.66391202918,216049.73208197762,14222.06816994843
2018-12-31,201827.66391202918,216049.73208197762,14222.06816994843
2019-01-02,201827.66391202918,216049.73208197762,14222.06816994843
2019-01-03,201827.66391202918,216049.73208197762,14222.06816994843
2019-01-04,201827.66391202918,217260.69806544977,15433.034153420605
2019-01-07,201745.15506934113,217178.18922276172,15433.034153420605
2019-01-08,202390.13487460985,217823.16902803045,15433.034153420605
2019-01-09,202942.91284533465,218375.94699875524,15433.034153420605
2019-01-10,203256.36855890992,218689.4027123305,15433.034153420605
2019-01-11,203550.43299548308,218983.46714890367,15433.034153420605
2019-01-14,203181.78853620618,218614.82268962677,15433.034153420605
2019-01-15,204794.96877612296,220228.00292954355,15433.034153420605
2019-01-16,204436.55153595662,219869.5856893772,15433.034153420605
2019-01-17,204793.19379120448,220226.22794462508,15433.034153420605
2019-01-18,204764.0806050269,220197.11475844748,15433.034153420605
2019-01-22,203596.57650609213,219029.61065951272,15433.034153420605
2019-01-23,203284.34809766154,218717.38225108213,15433.034153420605
2019-01-24,203787.56852456345,219220.60267798405,15433.034153420605
2019-01-25,204845.017339878,220278.05149329858,15433.034153420605
2019-01-28,204372.00793414604,219805.04208756663,15433.034153420605
2019-01-29,203736.88494350488,219169.91909692547,15433.034153420605
2019-01-30,205188.16244565492,220621.1965990755,15433.034153420605
2019-01-31,206766.0186161418,222199.0527695624,15433.034153420605
2019-02-01,206544.02471786278,221977.05887128337,15433.034153420605
2019-02-04,207800.49094521045,223233.52509863104,15433.034153420605
2019-02-05,208136.98939402687,223570.02354744746,15433.034153420605
2019-02-06,207845.85472974397,223278.88888316456,15433.034153420605
2019-02-07,206872.18703651498,222305.22118993558,15433.034153420605
2019-02-08,207109.05459430098,222542.08874772157,15433.034153420605
2019-02-11,207021.29404824314,222454.32820166374,15433.034153420605
2019-02-12,207935.23006079975,223368.26421422034,15433.034153420605
2019-02-13,207678.86827124213,223111.90242466272,15433.034153420605
2019-02-14,207927.67672532014,223360.71087874073,15433.034153420605
2019-02-15,207663.00183098292,223096.0359844035,15433.034153420605
2019-02-19,207910.38605520604,223343.42020862663,15433.034153420605
2019-02-20,207838.84047167175,223271.87462509234,15433.034153420605
2019-02-21,207220.53334827375,222653.56750169434,15433.034153420605
2019-02-22,207592.75771295914,223025.79186637973,15433.034153420605
2019-02-25,207959.48593526304,223392.52008868364,15433.034153420605
2019-02-26,207868.52678319789,223301.56093661848,15433.034153420605
2019-02-27,207561.47751821458,222994.51167163518,15433.034153420605
2019-02-28,207449.96481296176,222882.99896638235,15433.034153420605
2019-03-01,207718.72455158122,223151.75870500182,15433.034153420605
2019-03-04,207997.80751088227,223430.84166430286,15433.034153420605
2019-03-05,208740.84630875417,224173.88046217477,15433.034153420605
2019-03-06,208796.40179237476,224229.43594579535,15433.034153420605
2019-03-07,207880.38290196584,223313.41705538644,15433.034153420605
2019-03-08,207745.4574951559,223178.49164857648,15433.034153420605
2019-03-11,208844.23027437303,224277.26442779362,15433.034153420605
2019-03-12,208943.0223380088,224376.0564914294,15433.034153420605
2019-03-13,209392.87705103192,224825.9112044525,15433.034153420605
2019-03-14,208257.75529858904,223690.78945200963,15433.034153420605
2019-03-15,208827.89917847706,224260.93333189766,15433.034153420605
2019-03-18,208702.5842025332,224135.6183559538,15433.034153420605
2019-03-19,208996.16491051362,224429.1990639342,15433.034153420605
2019-03-20,210830.6636632609,226263.6978166815,15433.034153420605
2019-03-21,211337.89408199006,226770.92823541065,15433.034153420605
2019-03-22,210080.12933479046,225513.16348821105,15433.034153420605
2019-03-25,210397.62021438184,225830.65436780243,15433.034153420605
2019-03-26,210371.2033792095,225804.2375326301,15433.034153420605
2019-03-27,209799.97320811707,225233.00736153766,15433.034153420605
2019-03-28,209907.89443398803,225340.92858740862,15433.034153420605
2019-03-29,210181.6796803246,225614.7138337452,15433.034153420605
2019-04-01,211095.35640331722,226528.3905567378,15433.034153420605
2019-04-02,211539.47570233187,226972.50985575246,15433.034153420605
2019-04-03,211675.53571806918,227108.56987148977,15433.034153420605
2019-04-04,211968.3610068914,227401.395160312,15433.034153420605
2019-04-05,212007.7287451937,228712.80927108545,16705.080525891768
2019-04-08,211406.8007540947,228111.88127998647,16705.080525891768
2019-04-09,210263.74437825708,226968.82490414885,16705.080525891768
2019-04-10,211899.76910865228,228604.84963454405,16705.080525891768
2019-04-11,211567.9436814146,228273.02420730636,16705.080525891768
2019-04-12,211445.13263822292,228150.21316411468,16705.080525891768
2019-04-15,210955.2290773949,227660.30960328667,16705.080525891768
2019-04-16,211622.78132222695,228327.86184811871,16705.080525891768
2019-04-17,211936.76940006553,228641.8499259573,16705.080525891768
2019-04-18,211922.03936576753,228627.1198916593,16705.080525891768
2019-04-22,212976.36887825944,229681.4494041512,16705.080525891768
2019-04-23,215264.31715662425,231969.39768251602,16705.080525891768
2019-04-24,215367.96840713167,232073.04893302344,16705.080525891768
2019-04-25,214434.43688029336,231139.51740618513,16705.080525891768
2019-04-26,213086.56837722115,229791.64890311292,16705.080525891768
2019-04-29,213261.8040114369,229966.88453732867,16705.080525891768
2019-04-30,213167.54602914292,229872.6265550347,16705.080525891768
2019-05-01,214792.18901510452,231497.2695409963,16705.080525891768
2019-05-02,214368.76056904308,231073.84109493485,16705.080525891768
2019-05-03,216164.15024010596,232869.23076599772,16705.080525891768
2019-05-06,214564.4765477283,231269.55707362006,16705.080525891768
2019-05-07,211293.0060293766,227998.08655526835,16705.080525891768
2019-05-08,211237.44086697453,227942.5213928663,16705.080525891768
2019-05-09,209721.90663586353,226426.9871617553,16705.080525891768
2019-05-10,209026.9012939968,225731.98181988858,16705.080525891768
2019-05-13,202184.4709724796,218889.55149837138,16705.080525891768
2019-05-14,204037.62144951662,220742.7019754084,16705.080525891768
2019-05-15,205790.04163763835,222495.12216353012,16705.080525891768
2019-05-16,208334.50493835233,225039.5854642441,16705.080525891768
2019-05-17,207444.72165167303,224149.8021775648,16705.080525891768
2019-05-20,205587.87550067087,222292.95602656264,16705.080525891768
2019-05-21,206943.24843767346,223648.32896356523,16705.080525891768
2019-05-22,205765.9888639465,222471.06938983826,16705.080525891768
2019-05-23,202662.20298061043,219367.2835065022,16705.080525891768
2019-05-24,202852.39981413132,219557.4803400231,16705.080525891768
2019-05-28,203032.268887381,219737.34941327278,16705.080525891768
2019-05-29,202342.37442376046,219047.45494965222,16705.080525891768
2019-05-30,202510.3778034885,219215.45832938026,16705.080525891768
2019-05-31,198777.622510723,215482.70303661478,16705.080525891768
2019-06-03,195816.10825242347,212521.18877831523,16705.080525891768
2019-06-04,197078.05197339202,213783.1324992838,16705.080525891768
2019-06-05,197835.30377268422,214540.38429857598,16705.080525891768
2019-06-06,198272.4205737373,214977.50109962907,16705.080525891768
2019-06-07,199538.59349815786,216243.67402404963,16705.080525891768
2019-06-10,200805.38417615107,217510.46470204284,16705.080525891768
2019-06-11,201130.3198218352,217835.40034772697,16705.080525891768
2019-06-12,200488.0118374832,217193.09236337498,16705.080525891768
2019-06-13,200892.92686586885,217598.00739176062,16705.080525891768
2019-06-14,200332.5032010764,217037.58372696818,16705.080525891768
2019-06-17,200895.0071311206,217600.08765701237,16705.080525891768
2019-06-18,201438.0867097315,218143.16723562326,16705.080525891768
2019-06-19,201610.2481681946,218315.32869408638,16705.080525891768
2019-06-20,202283.56363017118,218988.64415606295,16705.080525891768
2019-06-21,202005.62954125577,218710.71006714753,16705.080525891768
2019-06-24,202113.06004732463,218818.1405732164,16705.080525891768
2019-06-25,201009.89952305757,217714.98004894934,16705.080525891768
2019-06-26,201583.1136267474,218288.19415263916,16705.080525891768
2019-06-27,201369.89739031857,218074.97791621034,16705.080525891768
2019-06-28,200780.93139031294,217486.0119162047,16705.080525891768
2019-07-01,201328.51251940452,218033.5930452963,16705.080525891768
2019-07-02,201972.50609639363,218677.5866222854,16705.080525891768
2019-07-03,202458.21938600627,219163.29991189804,16705.080525891768
2019-07-05,202579.29779811582,219284.3783240076,16705.080525891768
2019-07-08,202362.4869110214,220281.7423583793,17919.255447357897
2019-07-09,202948.84558671282,220868.1010340707,17919.255447357897
2019-07-10,204576.41681364216,222495.67226100006,17919.255447357897
2019-07-11,204408.95798639744,222328.21343375533,17919.255447357897
2019-07-12,205286.60312963894,223205.85857699683,17919.255447357897
2019-07-15,205662.11116089497,223581.36660825287,17919.255447357897
2019-07-16,205430.46045277495,223349.71590013284,17919.255447357897
2019-07-17,205096.02800130338,223015.28344866127,17919.255447357897
2019-07-18,202863.16071822215,220782.41616558004,17919.255447357897
2019-07-19,202069.94626730678,219989.20171466467,17919.255447357897
2019-07-22,202462.182874643,220381.4383220009,17919.255447357897
2019-07-23,202795.0981867895,220714.35363414738,17919.255447357897
2019-07-24,203567.03862314974,221486.29407050763,17919.255447357897
2019-07-25,200046.89531111243,217966.15075847032,17919.255447357897
2019-07-26,201281.13619861397,219200.39164597186,17919.255447357897
2019-07-29,201579.13799257565,219498.39343993354,17919.255447357897
2019-07-30,201942.04065883707,219861.29610619496,17919.255447357897
2019-07-31,201084.30540542997,219003.56085278786,17919.255447357897
2019-08-01,200200.45614995866,218119.71159731655,17919.255447357897
2019-08-02,199849.4675404671,217768.722987825,17919.255447357897
2019-08-05,197888.41715911293,215807.67260647082,17919.255447357897
2019-08-06,199017.1186438504,216936.3740912083,17919.255447357897
2019-08-07,198691.28335086646,216610.53879822436,17919.255447357897
2019-08-08,200144.4234719461,218063.678919304,17919.255447357897
2019-08-09,199655.57816429675,217574.83361165464,17919.255447357897
2019-08-12,198345.70371755434,216264.95916491223,17919.255447357897
2019-08-13,199625.24171067032,217544.4971580282,17919.255447357897
2019-08-14,196547.28513357704,214466.54058093493,17919.255447357897
2019-08-15,197010.1089692035,214929.36441656138,17919.255447357897
2019-08-16,197459.53470775596,215378.79015511385,17919.255447357897
2019-08-19,197758.5202672566,215677.7757146145,17919.255447357897
2019-08-20,197325.04083600765,215244.29628336555,17919.255447357897
2019-08-21,197466.14134249202,215385.3967898499,17919.255447357897
2019-08-22,197359.8182011312,215279.07364848908,17919.255447357897
2019-08-23,196185.48822405498,214104.74367141287,17919.255447357897
2019-08-26,197036.41947296364,214955.67492032153,17919.255447357897
2019-08-27,197062.5546571035,214981.8101044614,17919.255447357897
2019-08-28,197465.9766343967,215385.2320817546,17919.255447357897
2019-08-29,198103.71833082032,216022.97377817822,17919.255447357897
2019-08-30,197879.4721635219,215798.72761087978,17919.255447357897
2019-09-03,197464.0684456997,215383.3238930576,17919.255447357897
2019-09-04,198029.5950572795,215948.8505046374,17919.255447357897
2019-09-05,198443.78045351338,216363.03590087127,17919.255447357897
2019-09-06,198170.4588857891,216089.71433314699,17919.255447357897
2019-09-09,197990.67975691595,215909.93520427385,17919.255447357897
2019-09-10,196816.81778348476,214736.07323084265,17919.255447357897
2019-09-11,197206.45054214116,215125.70598949905,17919.255447357897
2019-09-12,197392.1103517165,215311.36579907438,17919.255447357897
2019-09-13,197164.16812038282,215083.4235677407,17919.255447357897
2019-09-16,196677.2846814961,214596.540128854,17919.255447357897
2019-09-17,197137.4545292402,215056.7099765981,17919.255447357897
2019-09-18,197224.421579781,215143.67702713888,17919.255447357897
2019-09-19,197196.55180116743,215115.80724852532,17919.255447357897
2019-09-20,196840.09023525967,214759.34568261757,17919.255447357897
2019-09-23,196636.8232959693,214556.0787433272,17919.255447357897
2019-09-24,195847.91680013572,213767.1722474936,17919.255447357897
2019-09-25,196189.05526726157,214108.31071461947,17919.255447357897
2019-09-26,195634.15219812794,213553.40764548583,17919.255447357897
2019-09-27,194955.83276802633,212875.08821538422,17919.255447357897
2019-09-30,195105.01875751073,213024.27420486862,17919.255447357897
2019-10-01,194484.09784706272,212403.3532944206,17919.255447357897
2019-10-02,193969.27286833304,211888.52831569093,17919.255447357897
2019-10-03,194447.433198043,212366.6886454009,17919.255447357897
2019-10-04,194965.29917464842,214054.3464170542,19089.047242405788
2019-10-07,194791.47263509218,213880.51987749798,19089.047242405788
2019-10-08,194591.23380645725,213680.28104886305,19089.047242405788
2019-10-09,195216.1520261721,214305.19926857788,19089.047242405788
2019-10-10,195504.79898409743,214593.84622650323,19089.047242405788
2019-10-11,195831.3067915631,214920.3540339689,19089.047242405788
2019-10-14,196141.23612652643,215230.28336893223,19089.047242405788
2019-10-15,196548.5541780066,215637.6014204124,19089.047242405788
2019-10-16,196714.96141930786,215804.00866171365,19089.047242405788
2019-10-17,196819.06216929678,215908.10941170258,19089.047242405788
2019-10-18,196587.43824660586,215676.48548901165,19089.047242405788
2019-10-21,196588.00907871558,215677.05632112137,19089.047242405788
2019-10-22,196671.5202579516,215760.5675003574,19089.047242405788
2019-10-23,196790.87156674912,215879.91880915491,19089.047242405788
2019-10-24,198817.69742577916,217906.74466818495,19089.047242405788
2019-10-25,199961.36104095692,219050.40828336272,19089.047242405788
2019-10-28,200182.07771014102,219271.12495254682,19089.047242405788
2019-10-29,199422.85194824517,218511.89919065096,19089.047242405788
2019-10-30,199682.06667545004,218771.11391785584,19089.047242405788
2019-10-31,199637.80271975754,218726.84996216334,19089.047242405788
2019-11-01,200174.81098523148,219263.85822763728,19089.047242405788
2019-11-04,200002.59925441083,219091.64649681663,19089.047242405788
2019-11-05,199724.2159697826,218813.2632121884,19089.047242405788
2019-11-06,200251.20370028217,219340.25094268797,19089.047242405788
2019-11-07,200332.34343352902,219421.39067593482,19089.047242405788
2019-11-08,200718.37543504275,219807.42267744854,19089.047242405788
2019-11-11,201263.89891205746,220352.94615446325,19089.047242405788
2019-11-12,201658.44499913786,220747.49224154366,19089.047242405788
2019-11-13,201808.1562552432,220897.203497649,19089.047242405788
2019-11-14,201988.92675478937,221077.97399719516,19089.047242405788
2019-11-15,202331.5151978213,221420.5624402271,19089.047242405788
2019-11-18,202366.91435003962,221455.9615924454,19089.047242405788
2019-11-19,202659.08215863956,221748.12940104536,19089.047242405788
2019-11-20,202149.36534614646,221238.41258855225,19089.047242405788
2019-11-21,201960.3797360928,221049.42697849858,19089.047242405788
2019-11-22,201234.83205688547,220323.87929929126,19089.047242405788
2019-11-25,201893.08735720319,220982.13459960898,19089.047242405788
2019-11-26,201776.49879184377,220865.54603424956,19089.047242405788
2019-11-27,201987.551915014,221076.59915741978,19089.047242405788
2019-11-29,201757.18528563806,220846.23252804385,19089.047242405788
2019-12-02,201365.65617169568,220454.70341410147,19089.047242405788
2019-12-03,201297.16963135885,220386.21687376464,19089.047242405788
2019-12-04,201305.41061318832,220394.4578555941,19089.047242405788
2019-12-05,201535.91535259105,220624.96259499685,19089.047242405788
2019-12-06,202030.91017104365,221119.95741344945,19089.047242405788
2019-12-09,202034.9222551016,221123.9694975074,19089.047242405788
2019-12-10,202367.06468158495,221456.11192399074,19089.047242405788
2019-12-11,202861.20910652625,221950.25634893205,19089.047242405788
2019-12-12,203074.20316763676,222163.25041004256,19089.047242405788
2019-12-13,203316.08438692527,222405.13162933107,19089.047242405788
2019-12-16,204471.43729051625,223560.48453292204,19089.047242405788
2019-12-17,204189.67641753273,223278.72365993852,19089.047242405788
2019-12-18,204406.99951559608,223496.04675800187,19089.047242405788
2019-12-19,204826.31774289458,223915.36498530037,19089.047242405788
2019-12-20,205266.0163484581,224355.0635908639,19089.047242405788
2019-12-23,205890.33461344172,224979.38185584752,19089.047242405788
2019-12-24,206192.6758710855,225281.7231134913,19089.047242405788
2019-12-26,206736.74205582804,225825.78929823384,19089.047242405788
2019-12-27,206762.78808145723,225851.83532386302,19089.047242405788
2019-12-30,206180.04192392898,225269.08916633477,19089.047242405788
2019-12-31,206532.50073671032,225621.54797911612,19089.047242405788
2020-01-02,207419.46959761414,226508.51684001993,19089.047242405788
2020-01-03,207527.35051700255,226616.39775940834,19089.047242405788
2020-01-06,208099.88580803314,228437.53236528713,20337.646557253986
2020-01-07,208325.4976466145,228663.1442038685,20337.646557253986
2020-01-08,209674.13531221007,230011.78186946406,20337.646557253986
2020-01-09,210243.54512826476,230581.19168551874,20337.646557253986
2020-01-10,209608.45433885587,229946.10089610986,20337.646557253986
2020-01-13,213878.44194663438,234216.08850388837,20337.646557253986
2020-01-14,213574.5293012784,233912.1758585324,20337.646557253986
2020-01-15,212275.03806224122,232612.6846194952,20337.646557253986
2020-01-16,213002.0756883343,233339.7222455883,20337.646557253986
2020-01-17,213589.0282242695,233926.6747815235,20337.646557253986
2020-01-21,215096.01585810602,235433.66241536,20337.646557253986
2020-01-22,216287.04477017443,236624.69132742842,20337.646557253986
2020-01-23,217330.93400497484,237668.58056222883,20337.646557253986
2020-01-24,216110.7821949553,236448.4287522093,20337.646557253986
2020-01-27,213546.10441852955,233883.75097578354,20337.646557253986
2020-01-28,216105.40537923801,236443.051936492,20337.646557253986
2020-01-29,217573.93876188272,237911.5853191367,20337.646557253986
2020-01-30,220911.33485939584,241248.98141664983,20337.646557253986
2020-01-31,218549.3593784938,238887.0059357478,20337.646557253986
2020-02-03,225637.8505267072,245975.49708396118,20337.646557253986
2020-02-04,233486.58187784877,253824.22843510276,20337.646557253986
2020-02-05,226423.70322437643,246761.34978163042,20337.646557253986
2020-02-06,226873.07476588094,247210.72132313493,20337.646557253986
2020-02-07,226337.59141722054,246675.23797447453,20337.646557253986
2020-02-10,228266.11943104793,248603.76598830192,20337.646557253986
2020-02-11,228932.39734051633,249270.04389777032,20337.646557253986
2020-02-12,230298.31793192166,250635.96448917565,20337.646557253986
2020-02-13,229966.5663842945,250304.2129415485,20337.646557253986
2020-02-14,231321.0741354876,251658.7206927416,20337.646557253986
2020-02-18,231744.58491787827,252082.23147513226,20337.646557253986
2020-02-19,233885.49755821057,254223.14411546456,20337.646557253986
2020-02-20,232486.6778520589,252824.3244093129,20337.646557253986
2020-02-21,229038.64473012218,249376.29128737617,20337.646557253986
2020-02-24,224313.46543264244,244651.11198989642,20337.646557253986
2020-02-25,222036.24714111525,242373.89369836924,20337.646557253986
2020-02-26,221956.7057765674,242294.35233382139,20337.646557253986
2020-02-27,220254.96816455058,240592.61472180457,20337.646557253986
2020-02-28,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-02,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-03,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-04,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-05,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-06,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-09,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-10,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-11,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-12,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-13,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-16,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-17,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-18,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-19,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-20,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-23,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-24,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-25,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-26,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-27,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-30,220254.96816455058,240592.61472180457,20337.646557253986
2020-03-31,220254.96816455058,240592.61472180457,20337.646557253986
2020-04-01,220254.96816455058,240592.61472180457,20337.646557253986
2020-04-02,220254.96816455058,240592.61472180457,20337.646557253986
2020-04-03,220254.96816455058,240592.61472180457,20337.646557253986
2020-04-06,220254.96816455058,241914.14453079188,21659.17636624129
2020-04-07,220170.23859941214,241829.41496565344,21659.17636624129
2020-04-08,221101.23137370235,242760.40773994365,21659.17636624129
2020-04-09,220654.74518867134,242313.92155491264,21659.17636624129
2020-04-13,221882.42401988988,243541.60038613118,21659.17636624129
2020-04-14,224487.40591132914,246146.58227757044,21659.17636624129
2020-04-15,224771.53987959927,246430.71624584057,21659.17636624129
2020-04-16,226587.72323416919,248246.89960041048,21659.17636624129
2020-04-17,226110.94840287976,247770.12476912106,21659.17636624129
2020-04-20,225906.13147994754,247565.30784618884,21659.17636624129
2020-04-21,223587.08893053804,245246.26529677934,21659.17636624129
2020-04-22,225252.79113460743,246911.96750084872,21659.17636624129
2020-04-23,224958.9878492293,246618.1642154706,21659.17636624129
2020-04-24,225688.50693836622,247347.68330460752,21659.17636624129
2020-04-27,226039.6608350179,247698.8372012592,21659.17636624129
2020-04-28,224657.43450629647,246316.61087253777,21659.17636624129
2020-04-29,225581.10944683733,247240.28581307863,21659.17636624129
2020-04-30,225992.0409389005,247651.2173051418,21659.17636624129
2020-05-01,224193.15910684277,245852.33547308407,21659.17636624129
2020-05-04,225349.26345231466,247008.43981855595,21659.17636624129
2020-05-05,225921.01703506528,247580.19340130658,21659.17636624129
2020-05-06,226487.35032236963,248146.52668861093,21659.17636624129
2020-05-07,227245.91481854412,248905.09118478541,21659.17636624129
2020-05-08,227672.97073788347,249332.14710412477,21659.17636624129
2020-05-11,228811.57791316436,250470.75427940566,21659.17636624129
2020-05-12,227703.07745450299,249362.25382074428,21659.17636624129
2020-05-13,227370.60487413645,249029.78124037775,21659.17636624129
2020-05-14,228001.81209417715,249660.98846041845,21659.17636624129
2020-05-15,229324.36580363713,250983.54216987843,21659.17636624129
2020-05-18,229776.83077189128,251436.00713813258,21659.17636624129
2020-05-19,229914.546045826,251573.7224120673,21659.17636624129
2020-05-20,230910.61769285135,252569.79405909264,21659.17636624129
2020-05-21,229921.14701328485,251580.32337952615,21659.17636624129
2020-05-22,230396.19036312314,252055.36672936444,21659.17636624129
